benchmark,strategy,n_agents,steps,topology,return,final_disagreement,consensus_error,msgs_sent,comm_mse,comm_zero_frac,comm_age_mean,comm_age_peak,sent_msgs,delivered_real_msgs,delivery_rate,loss_rate,delivered_bits,bits_per_delivered,status_none,status_delivered,status_replayed,status_spoofed,status_dropped,status_jammed,status_partitioned,status_stale,algo,lyap_rho,lyap_rho_r2,lyap_monotone_frac,lyap_ultimate_bound,lyap_mean_drift,time_to_eps,converged,nominal_lambda2,eff_lambda2,task,task_name,family,value,seed,episode
consensus,gnn,20,60,ring_plus,-0.001394341040737634,0.001394341040737634,0.0009138973377482781,4680,0.0,0.0,0.0,0.0,4680.0,4680.0,1.0,0.0,149760.0,32.0,0.0,4680.0,0.0,0.0,0.0,0.0,0.0,0.0,gnn,0.8348769460272564,0.9534291825521003,1.0,0.004326771528360476,-0.3500623234569826,35.0,1.0,0.9450014459069909,0.9450014459069908,cons__gnn,cons__gnn,latency,0.0,6,0
consensus,gnn,20,60,ring_plus,-5.369172324656454e-07,5.369172324656454e-07,0.00875547686752761,6480,0.0,0.0,0.0,0.0,6480.0,6480.0,1.0,0.0,207360.0,32.0,0.0,6480.0,0.0,0.0,0.0,0.0,0.0,0.0,gnn,0.7479246146514705,0.9941099801999367,1.0,3.1684361700384576e-06,-0.321218415240219,14.0,1.0,2.218617553571293,2.218617553571293,cons__gnn,cons__gnn,latency,0.0,7,0
consensus,gnn,20,60,ring_plus,-0.0007980808523245528,0.0007980808523245528,0.0015144035514309555,4200,0.0,0.0,0.0,0.0,4200.0,4200.0,1.0,0.0,134400.0,32.0,0.0,4200.0,0.0,0.0,0.0,0.0,0.0,0.0,gnn,0.8648712985820947,0.987625314278933,1.0,0.0017849934826362115,-0.22534739651342256,22.0,1.0,0.7964836768628718,0.7964836768628717,cons__gnn,cons__gnn,latency,0.0,8,0
consensus,gnn,20,60,ring_plus,-0.00012206429590212316,0.00012206429590212316,0.003952430454325682,5280,0.0,0.0,0.0,0.0,5280.0,5280.0,1.0,0.0,168960.0,32.0,0.0,5280.0,0.0,0.0,0.0,0.0,0.0,0.0,gnn,0.8312942915326621,0.9706391864868461,1.0,0.00029749541881306756,-0.2458984177614884,15.0,1.0,0.9413291035084279,0.9413291035084281,cons__gnn,cons__gnn,latency,0.0,9,0
consensus,gnn,20,60,ring_plus,-2.6044275825163738e-05,2.6044275825163738e-05,3.4752875077616145e-05,5040,0.0,0.0,1.0,1.0,5040.0,4956.0,0.9833333333333333,0.01666666666666672,158592.0,32.0,0.0,4956.0,0.0,0.0,0.0,0.0,0.0,0.0,gnn,0.7995303613478697,0.9894953933807862,1.0,7.974652552133269e-05,-0.1817862870935607,19.0,1.0,1.399646125476325,1.3763186900517193,cons__gnn,cons__gnn,latency,1.0,0,0
consensus,gnn,20,60,ring_plus,-0.00045916174014754805,0.00045916174014754805,7.660422055021026e-05,5400,0.0,0.0,1.0,1.0,5400.0,5310.0,0.9833333333333333,0.01666666666666672,169920.0,32.0,0.0,5310.0,0.0,0.0,0.0,0.0,0.0,0.0,gnn,0.8300735015918042,0.9974254639081389,1.0,0.0014448989417422638,-0.2846955630085242,28.0,1.0,1.320493917398932,1.2984856854422833,cons__gnn,cons__gnn,latency,1.0,1,0
consensus,gnn,20,60,ring_plus,-7.270498355003969e-06,7.270498355003969e-06,0.0001200508481121184,6120,0.0,0.0,1.0,1.0,6120.0,6018.0,0.9833333333333333,0.01666666666666672,192576.0,32.0,0.0,6018.0,0.0,0.0,0.0,0.0,0.0,0.0,gnn,0.7671029527646797,0.9944708124769356,1.0,4.3964513899162815e-05,-0.304685298307707,23.0,1.0,1.55469612182113,1.528784519790777,cons__gnn,cons__gnn,latency,1.0,2,0
consensus,gnn,20,60,ring_plus,-0.0017662857648176426,0.0017662857648176426,0.005451314286138448,5040,0.0,0.0,1.0,1.0,5040.0,4956.0,0.9833333333333333,0.01666666666666672,158592.0,32.0,0.0,4956.0,0.0,0.0,0.0,0.0,0.0,0.0,gnn,0.8425550906393198,0.9421938461788043,1.0,0.007194254420018874,-0.43741387658482006,38.0,1.0,1.2627284000071304,1.2416829266736784,cons__gnn,cons__gnn,latency,1.0,3,0
consensus,gnn,20,60,ring_plus,-0.00023349842686926181,0.00023349842686926181,0.0024643816367667963,5640,0.0,0.0,1.0,1.0,5640.0,5546.0,0.9833333333333333,0.01666666666666672,177472.0,32.0,0.0,5546.0,0.0,0.0,0.0,0.0,0.0,0.0,gnn,0.8310758446400288,0.9957436111340021,1.0,0.0006748562220054846,-0.2570947156690447,22.0,1.0,1.3711704029417888,1.348317562892759,cons__gnn,cons__gnn,latency,1.0,4,0
consensus,gnn,20,60,ring_plus,-0.00014758363575492962,0.00014758363575492962,0.013086373595757761,6360,0.0,0.0,1.0,1.0,6360.0,6254.0,0.9833333333333333,0.01666666666666672,200128.0,32.0,0.0,6254.0,0.0,0.0,0.0,0.0,0.0,0.0,gnn,0.8156398772607,0.9976401123280692,1.0,0.0005004381631001613,-0.25459445451725027,25.0,1.0,1.6160985120576443,1.5891635368566834,cons__gnn,cons__gnn,latency,1.0,5,0
consensus,gnn,20,60,ring_plus,-0.012004437216131059,0.012004437216131059,0.003287129190844234,4680,0.0,0.0,1.0,1.0,4680.0,4602.0,0.9833333333333333,0.01666666666666672,147264.0,32.0,0.0,4602.0,0.0,0.0,0.0,0.0,0.0,0.0,gnn,0.8747541279685587,0.9035096481018089,1.0,0.03195174487930005,-0.349885488520726,43.0,1.0,0.9450014459069909,0.9292514218085409,cons__gnn,cons__gnn,latency,1.0,6,0
consensus,gnn,20,60,ring_plus,-8.440064691080931e-06,8.440064691080931e-06,0.01362301605547149,6480,0.0,0.0,1.0,1.0,6480.0,6372.0,0.9833333333333333,0.01666666666666672,203904.0,32.0,0.0,6372.0,0.0,0.0,0.0,0.0,0.0,0.0,gnn,0.7775894063119264,0.9944246888171309,1.0,3.718049801270883e-05,-0.3212182835210947,18.0,1.0,2.218617553571293,2.1816405943451045,cons__gnn,cons__gnn,latency,1.0,7,0
consensus,gnn,20,60,ring_plus,-0.0034970450611416935,0.0034970450611416935,0.00026231242628076725,4200,0.0,0.0,1.0,1.0,4200.0,4130.0,0.9833333333333333,0.01666666666666672,132160.0,32.0,0.0,4130.0,0.0,0.0,0.0,0.0,0.0,0.0,gnn,0.882941150672709,0.9806369325708753,1.0,0.006711668928504747,-0.22530241377660895,27.0,1.0,0.7964836768628718,0.7832089489151571,cons__gnn,cons__gnn,latency,1.0,8,0
consensus,gnn,20,60,ring_plus,-0.0004579703792691116,0.0004579703792691116,0.005921170995080901,5280,0.0,0.0,1.0,1.0,5280.0,5192.0,0.9833333333333333,0.01666666666666672,166144.0,32.0,0.0,5192.0,0.0,0.0,0.0,0.0,0.0,0.0,gnn,0.8428134806376134,0.9788499394355734,1.0,0.001035763150125937,-0.24589281932676565,20.0,1.0,0.9413291035084279,0.925640285116621,cons__gnn,cons__gnn,latency,1.0,9,0
consensus,gnn,20,60,ring_plus,-0.00016791405632579694,0.00016791405632579694,2.6981496294832502e-05,5040,0.0,0.0,2.0,2.0,5040.0,4872.0,0.9666666666666667,0.033333333333333326,155904.0,32.0,0.0,4872.0,0.0,0.0,0.0,0.0,0.0,0.0,gnn,0.8221685453509691,0.9908952234795227,1.0,0.0004349983281422181,-0.18178392259721898,23.0,1.0,1.399646125476325,1.352991254627114,cons__gnn,cons__gnn,latency,2.0,0,0
consensus,gnn,20,60,ring_plus,-0.003000753066442048,0.003000753066442048,0.0005106674313310685,5400,0.0,0.0,2.0,2.0,5400.0,5220.0,0.9666666666666667,0.033333333333333326,167040.0,32.0,0.0,5220.0,0.0,0.0,0.0,0.0,0.0,0.0,gnn,0.8562944676127522,0.9928781873326716,1.0,0.007998185167487177,-0.2846532031530859,35.0,1.0,1.320493917398932,1.2764774534856342,cons__gnn,cons__gnn,latency,2.0,1,0
consensus,gnn,20,60,ring_plus,-7.632877058844796e-05,7.632877058844796e-05,1.6682520705237453e-05,6120,0.0,0.0,2.0,2.0,6120.0,5916.0,0.9666666666666667,0.033333333333333326,189312.0,32.0,0.0,5916.0,0.0,0.0,0.0,0.0,0.0,0.0,gnn,0.7978010091429327,0.9890782489520191,1.0,0.00035415200198794187,-0.304684147336503,27.0,1.0,1.55469612182113,1.502872917760425,cons__gnn,cons__gnn,latency,2.0,2,0
consensus,gnn,20,60,ring_plus,-0.011259893114040857,0.011259893114040857,0.0050749725473491275,5040,0.0,0.0,2.0,2.0,5040.0,4872.0,0.9666666666666667,0.033333333333333326,155904.0,32.0,0.0,4872.0,0.0,0.0,0.0,0.0,0.0,0.0,gnn,0.8755900653884721,0.9173518864917458,1.0,0.0380124715229938,-0.4372556497956663,44.0,1.0,1.2627284000071304,1.2206374533402264,cons__gnn,cons__gnn,latency,2.0,3,0
consensus,gnn,20,60,ring_plus,-0.0013204381554282987,0.0013204381554282987,0.0036892581350799884,5640,0.0,0.0,2.0,2.0,5640.0,5452.0,0.9666666666666667,0.033333333333333326,174464.0,32.0,0.0,5452.0,0.0,0.0,0.0,0.0,0.0,0.0,gnn,0.8525885243875829,0.9967455570895023,1.0,0.003230566985706486,-0.25707660000690197,28.0,1.0,1.3711704029417888,1.3254647228437293,cons__gnn,cons__gnn,latency,2.0,4,0
consensus,gnn,20,60,ring_plus,-0.0008616670308610204,0.0008616670308610204,0.016737999064891727,6360,0.0,0.0,2.0,2.0,6360.0,6148.0,0.9666666666666667,0.033333333333333326,196736.0,32.0,0.0,6148.0,0.0,0.0,0.0,0.0,0.0,0.0,gnn,0.8394377191314334,0.9966085709242891,1.0,0.0024401941894418807,-0.2545825531273318,30.0,1.0,1.6160985120576443,1.5622285616557225,cons__gnn,cons__gnn,latency,2.0,5,0
consensus,gnn,20,60,ring_plus,-0.06149303173273162,0.06149303173273162,0.0076450956003132455,4680,0.0,0.0,2.0,2.0,4680.0,4524.0,0.9666666666666667,0.033333333333333326,144768.0,32.0,0.0,4524.0,0.0,0.0,0.0,0.0,0.0,0.0,gnn,0.911283403001108,0.8365331403320069,1.0,0.16930050750128176,-0.3490606786121159,53.0,1.0,0.9450014459069909,0.9135013977100911,cons__gnn,cons__gnn,latency,2.0,6,0
consensus,gnn,20,60,ring_plus,-6.45690340413469e-05,6.45690340413469e-05,0.016557601158570984,6480,0.0,0.0,2.0,2.0,6480.0,6264.0,0.9666666666666667,0.033333333333333326,200448.0,32.0,0.0,6264.0,0.0,0.0,0.0,0.0,0.0,0.0,gnn,0.8008038644154984,0.9943526962708555,1.0,0.00022893532312134865,-0.3212173480382722,21.0,1.0,2.218617553571293,2.144663635118916,cons__gnn,cons__gnn,latency,2.0,7,0
consensus,gnn,20,60,ring_plus,-0.01003967247541301,0.01003967247541301,0.0006464266937027146,4200,0.0,0.0,2.0,2.0,4200.0,4060.0,0.9666666666666667,0.033333333333333326,129920.0,32.0,0.0,4060.0,0.0,0.0,0.0,0.0,0.0,0.0,gnn,0.8956890877536781,0.973070036142525,1.0,0.017352725136371726,-0.2251933699863711,32.0,1.0,0.7964836768628718,0.7699342209674427,cons__gnn,cons__gnn,latency,2.0,8,0
consensus,gnn,20,60,ring_plus,-0.0016962847893339063,0.0016962847893339063,0.007603089234278123,5280,0.0,0.0,2.0,2.0,5280.0,5104.0,0.9666666666666667,0.033333333333333326,163328.0,32.0,0.0,5104.0,0.0,0.0,0.0,0.0,0.0,0.0,gnn,0.8578190627424127,0.9856351798029459,1.0,0.0036169642620267474,-0.24587218075326456,26.0,1.0,0.9413291035084279,0.909951466724814,cons__gnn,cons__gnn,latency,2.0,9,0
consensus,gnn,20,60,ring_plus,-0.002093389430735741,0.002093389430735741,0.00025977669751077904,5040,0.0,0.0,4.0,4.0,5040.0,4704.0,0.9333333333333333,0.06666666666666665,150528.0,32.0,0.0,4704.0,0.0,0.0,0.0,0.0,0.0,0.0,gnn,0.8558784945432069,0.9918695623271434,1.0,0.004366675305451661,-0.18175183134097886,30.0,1.0,1.399646125476325,1.3063363837779032,cons__gnn,cons__gnn,latency,4.0,0,0
consensus,gnn,20,60,ring_plus,-0.03015561658108785,0.03015561658108785,0.005245860530309282,5400,0.0,0.0,4.0,4.0,5400.0,5040.0,0.9333333333333333,0.06666666666666665,161280.0,32.0,0.0,5040.0,0.0,0.0,0.0,0.0,0.0,0.0,gnn,0.8926039077025092,0.981123851136895,1.0,0.0650539908780745,-0.2842006220945085,47.0,1.0,1.320493917398932,1.2324609895723369,cons__gnn,cons__gnn,latency,4.0,1,0
consensus,gnn,20,60,ring_plus,-0.0024291527915516276,0.0024291527915516276,0.00017764277396593338,6120,0.0,0.0,4.0,4.0,6120.0,5712.0,0.9333333333333333,0.06666666666666665,182784.0,32.0,0.0,5712.0,0.0,0.0,0.0,0.0,0.0,0.0,gnn,0.8503116605639194,0.9710959043872903,1.0,0.008013661020497427,-0.3046449336028203,37.0,1.0,1.55469612182113,1.4510497136997207,cons__gnn,cons__gnn,latency,4.0,2,0
consensus,gnn,20,60,ring_plus,-0.6641084069939438,0.6641084069939438,0.03410476055395813,5040,0.0,0.0,4.0,4.0,5040.0,4704.0,0.9333333333333333,0.06666666666666665,150528.0,32.0,0.0,4704.0,0.0,0.0,0.0,0.0,0.0,0.0,gnn,0.9546798008333999,0.8902569127237955,1.0,2.3825755993491615,-0.4263748412310013,,0.0,1.2627284000071304,1.1785465066733218,cons__gnn,cons__gnn,latency,4.0,3,0
consensus,gnn,20,60,ring_plus,-0.014567591399068922,0.014567591399068922,0.0064052951184663505,5640,0.0,0.0,4.0,4.0,5640.0,5264.0,0.9333333333333333,0.06666666666666665,168448.0,32.0,0.0,5264.0,0.0,0.0,0.0,0.0,0.0,0.0,gnn,0.884861318792505,0.9981293918507309,1.0,0.028871754930488366,-0.2568558141195079,40.0,1.0,1.3711704029417888,1.2797590427456695,cons__gnn,cons__gnn,latency,4.0,4,0
consensus,gnn,20,60,ring_plus,-0.009526212227881314,0.009526212227881314,0.020940005898465026,6360,0.0,0.0,4.0,4.0,6360.0,5936.0,0.9333333333333333,0.06666666666666665,189952.0,32.0,0.0,5936.0,0.0,0.0,0.0,0.0,0.0,0.0,gnn,0.8744928498572455,0.9923884292053359,1.0,0.02141560108387072,-0.2544381440407148,40.0,1.0,1.6160985120576443,1.5083586112538012,cons__gnn,cons__gnn,latency,4.0,5,0
consensus,gnn,20,60,ring_plus,-1.694457902230009,1.694457902230009,0.09437274585486474,4680,0.0,0.0,4.0,4.0,4680.0,4368.0,0.9333333333333333,0.06666666666666665,139776.0,32.0,0.0,4368.0,0.0,0.0,0.0,0.0,0.0,0.0,gnn,0.9673523176075528,0.8984875783240348,1.0,3.5924487897931194,-0.32184459743716143,,0.0,0.9450014459069909,0.8820013495131913,cons__gnn,cons__gnn,latency,4.0,6,0
consensus,gnn,20,60,ring_plus,-0.001314619421423184,0.001314619421423184,0.021441949375315413,6480,0.0,0.0,4.0,4.0,6480.0,6048.0,0.9333333333333333,0.06666666666666665,193536.0,32.0,0.0,6048.0,0.0,0.0,0.0,0.0,0.0,0.0,gnn,0.8393349829824694,0.9927725086593671,1.0,0.003472582327655557,-0.32119651386514914,30.0,1.0,2.218617553571293,2.07070971666654,cons__gnn,cons__gnn,latency,4.0,7,0
consensus,gnn,20,60,ring_plus,-0.03986112695985747,0.03986112695985747,0.003664926080051216,4200,0.0,0.0,4.0,4.0,4200.0,3920.0,0.9333333333333333,0.06666666666666665,125440.0,32.0,0.0,3920.0,0.0,0.0,0.0,0.0,0.0,0.0,gnn,0.9113846591663214,0.960537496641892,1.0,0.060355940287975945,-0.22469634574496367,43.0,1.0,0.7964836768628718,0.7433847650720136,cons__gnn,cons__gnn,latency,4.0,8,0
consensus,gnn,20,60,ring_plus,-0.013213528626926704,0.013213528626926704,0.011194143288789794,5280,0.0,0.0,4.0,4.0,5280.0,4928.0,0.9333333333333333,0.06666666666666665,157696.0,32.0,0.0,4928.0,0.0,0.0,0.0,0.0,0.0,0.0,gnn,0.8842582082612855,0.9925229083088347,1.0,0.024759972933379722,-0.2456802266893047,37.0,1.0,0.9413291035084279,0.8785738299411996,cons__gnn,cons__gnn,latency,4.0,9,0
consensus,gnn,20,60,ring_plus,-0.03039990215996706,0.03039990215996706,0.003149124026527404,5040,0.0,0.0,8.0,8.0,5040.0,4368.0,0.8666666666666667,0.1333333333333333,139776.0,32.0,0.0,4368.0,0.0,0.0,0.0,0.0,0.0,0.0,gnn,0.8953656767352554,0.98852836709198,1.0,0.055210927947954125,-0.18128005612882497,46.0,1.0,1.399646125476325,1.2130266420794815,cons__gnn,cons__gnn,latency,8.0,0,0
consensus,gnn,20,60,ring_plus,-0.1703474035743062,0.1703474035743062,0.029090909383813784,5400,0.0,0.0,8.0,8.0,5400.0,4680.0,0.8666666666666667,0.1333333333333333,149760.0,32.0,0.0,4680.0,0.0,0.0,0.0,0.0,0.0,0.0,gnn,0.9240030074337855,0.9406523791482873,1.0,0.3341225065261848,-0.2818640923112882,60.0,1.0,1.320493917398932,1.1444280617457412,cons__gnn,cons__gnn,latency,8.0,1,0
consensus,gnn,20,60,ring_plus,-0.09883645388723729,0.09883645388723729,0.007182435636673097,6120,0.0,0.0,8.0,8.0,6120.0,5304.0,0.8666666666666667,0.1333333333333333,169728.0,32.0,0.0,5304.0,0.0,0.0,0.0,0.0,0.0,0.0,gnn,0.9152373510250729,0.9389832267196194,0.9833333333333333,0.23668076161251717,-0.3030381452512257,56.0,1.0,1.55469612182113,1.3474033055783121,cons__gnn,cons__gnn,latency,8.0,2,0
consensus,gnn,20,60,ring_plus,-4.018845764650345,4.018845764650345,0.2203060152400323,5040,0.0,0.0,8.0,8.0,5040.0,4368.0,0.8666666666666667,0.1333333333333333,139776.0,32.0,0.0,4368.0,0.0,0.0,0.0,0.0,0.0,0.0,gnn,0.9685607397713031,0.9898258461258782,0.95,5.401597994879307,-0.37046255193672795,,0.0,1.2627284000071304,1.0943646133395128,cons__gnn,cons__gnn,latency,8.0,3,0
consensus,gnn,20,60,ring_plus,-0.2033363862693556,0.2033363862693556,0.017397237506612342,5640,0.0,0.0,8.0,8.0,5640.0,4888.0,0.8666666666666667,0.1333333333333333,156416.0,32.0,0.0,4888.0,0.0,0.0,0.0,0.0,0.0,0.0,gnn,0.9253352896748129,0.9895789199133436,0.9166666666666666,0.32127765044389034,-0.2537096675383365,,0.0,1.3711704029417888,1.1883476825495503,cons__gnn,cons__gnn,latency,8.0,4,0
consensus,gnn,20,60,ring_plus,-0.12779156438681338,0.12779156438681338,0.03097681039188756,6360,0.0,0.0,8.0,8.0,6360.0,5512.0,0.8666666666666667,0.1333333333333333,176384.0,32.0,0.0,5512.0,0.0,0.0,0.0,0.0,0.0,0.0,gnn,0.9166860473528193,0.9764776331091807,1.0,0.22703360862020686,-0.2524670548380659,59.0,1.0,1.6160985120576443,1.4006187104499583,cons__gnn,cons__gnn,latency,8.0,5,0
consensus,gnn,20,60,ring_plus,-9.057039650645896,9.057039650645896,0.4542272942194857,4680,0.0,0.0,8.0,8.0,4680.0,4056.0,0.8666666666666667,0.1333333333333333,129792.0,32.0,0.0,4056.0,0.0,0.0,0.0,0.0,0.0,0.0,gnn,0.9857312954310111,0.9868049886646176,0.95,9.85131099867734,-0.19913490163022998,,0.0,0.9450014459069909,0.819001253119392,cons__gnn,cons__gnn,latency,8.0,6,0
consensus,gnn,20,60,ring_plus,-0.047741555996719864,0.047741555996719864,0.028053745686368748,6480,0.0,0.0,8.0,8.0,6480.0,5616.0,0.8666666666666667,0.1333333333333333,179712.0,32.0,0.0,5616.0,0.0,0.0,0.0,0.0,0.0,0.0,gnn,0.8958083309921628,0.9733229169036227,0.9333333333333333,0.09131981599821352,-0.3204227315888943,48.0,1.0,2.218617553571293,1.922801879761787,cons__gnn,cons__gnn,latency,8.0,7,0
consensus,gnn,20,60,ring_plus,-0.17822791731579607,0.17822791731579607,0.014791165867299467,4200,0.0,0.0,8.0,8.0,4200.0,3640.0,0.8666666666666667,0.1333333333333333,116480.0,32.0,0.0,3640.0,0.0,0.0,0.0,0.0,0.0,0.0,gnn,0.927637690583539,0.954149450492457,0.9333333333333333,0.2430941907903302,-0.22239023257236468,,0.0,0.7964836768628718,0.6902858532811554,cons__gnn,cons__gnn,latency,8.0,8,0
consensus,gnn,20,60,ring_plus,-0.1565827153595664,0.1565827153595664,0.018452776668795096,5280,0.0,0.0,8.0,8.0,5280.0,4576.0,0.8666666666666667,0.1333333333333333,146432.0,32.0,0.0,4576.0,0.0,0.0,0.0,0.0,0.0,0.0,gnn,0.9208638200619919,0.9931774955100555,0.9833333333333333,0.24753372541644716,-0.24329074024376077,,0.0,0.9413291035084279,0.815818556373971,cons__gnn,cons__gnn,latency,8.0,9,0
consensus,gnn,20,60,ring_plus,-161.16515888161143,161.16515888161143,8.75026282978914,5040,0.4944277873280752,0.0,0.0,0.0,5040.0,5040.0,1.0,0.0,5040.0,1.0,0.0,5040.0,0.0,0.0,0.0,0.0,0.0,0.0,gnn,1.0,0.0,0.0,161.16508337395857,2.504299260195366,,0.0,1.399646125476325,1.3996461254763248,cons__gnn,cons__gnn,bandwidth,1.0,0,0
consensus,gnn,20,60,ring_plus,-2.0750483262160665e-13,2.0750483262160665e-13,6.770269913538089,5400,0.44779393626350755,0.0,0.0,0.0,5400.0,5400.0,1.0,0.0,5400.0,1.0,0.0,5400.0,0.0,0.0,0.0,0.0,0.0,0.0,gnn,0.5547567277496942,0.9949950023484139,0.9166666666666666,1.8105427800865615e-11,-0.2847032157041899,15.0,1.0,1.320493917398932,1.320493917398932,cons__gnn,cons__gnn,bandwidth,1.0,1,0
consensus,gnn,20,60,ring_plus,-161.0372718838763,161.0372718838763,8.711920778134079,6120,0.47141731256490493,0.0,0.0,0.0,6120.0,6120.0,1.0,0.0,6120.0,1.0,0.0,6120.0,0.0,0.0,0.0,0.0,0.0,0.0,gnn,1.0,0.0,0.0,161.03706147125294,2.3792691119152583,,0.0,1.55469612182113,1.5546961218211295,cons__gnn,cons__gnn,bandwidth,1.0,2,0
consensus,gnn,20,60,ring_plus,-148.74729071696513,148.74729071696513,8.268865110791399,5040,0.33580588357369273,0.0,0.0,0.0,5040.0,5040.0,1.0,0.0,5040.0,1.0,0.0,5040.0,0.0,0.0,0.0,0.0,0.0,0.0,gnn,1.0,0.0,0.0,148.74723603795994,2.041678197268518,,0.0,1.2627284000071304,1.2627284000071306,cons__gnn,cons__gnn,bandwidth,1.0,3,0
consensus,gnn,20,60,ring_plus,-133.3999934294643,133.3999934294643,8.471370628396162,5640,0.5443898762037936,0.0,0.0,0.0,5640.0,5640.0,1.0,0.0,5640.0,1.0,0.0,5640.0,0.0,0.0,0.0,0.0,0.0,0.0,gnn,1.0,0.0,0.0,133.39994918858122,1.9662346165149127,,0.0,1.3711704029417888,1.3711704029417888,cons__gnn,cons__gnn,bandwidth,1.0,4,0
consensus,gnn,20,60,ring_plus,-1.5035264148618162e-13,1.5035264148618162e-13,7.311901271669474,6360,0.3897905234249719,0.0,0.0,0.0,6360.0,6360.0,1.0,0.0,6360.0,1.0,0.0,6360.0,0.0,0.0,0.0,0.0,0.0,0.0,gnn,0.5552061229344285,0.995291853981264,0.9166666666666666,1.6323105879325362e-11,-0.2545969142445103,15.0,1.0,1.6160985120576443,1.616098512057644,cons__gnn,cons__gnn,bandwidth,1.0,5,0
consensus,gnn,20,60,ring_plus,-160.16009265306266,160.16009265306266,9.284644955601502,4680,0.5467400611719172,0.0,0.0,0.0,4680.0,4680.0,1.0,0.0,4680.0,1.0,0.0,4680.0,0.0,0.0,0.0,0.0,0.0,0.0,gnn,1.0,0.0,0.0,160.15903723715624,2.319249315076716,,0.0,0.9450014459069909,0.9450014459069908,cons__gnn,cons__gnn,bandwidth,1.0,6,0
consensus,gnn,20,60,ring_plus,-169.51658636070647,169.51658636070647,8.842266468009822,6480,0.6942246689055883,0.0,0.0,0.0,6480.0,6480.0,1.0,0.0,6480.0,1.0,0.0,6480.0,0.0,0.0,0.0,0.0,0.0,0.0,gnn,1.0,0.0,0.0,169.51580148292956,2.504058015156268,,0.0,2.218617553571293,2.218617553571293,cons__gnn,cons__gnn,bandwidth,1.0,7,0
consensus,gnn,20,60,ring_plus,-149.80494782996587,149.80494782996587,8.64681188740445,4200,0.51090493847246,0.0,0.0,0.0,4200.0,4200.0,1.0,0.0,4200.0,1.0,0.0,4200.0,0.0,0.0,0.0,0.0,0.0,0.0,gnn,1.0,0.0,0.0,149.80419932474896,2.2713884326384695,,0.0,0.7964836768628718,0.7964836768628717,cons__gnn,cons__gnn,bandwidth,1.0,8,0
consensus,gnn,20,60,ring_plus,-177.55561413820263,177.55561413820263,8.878393194980152,5280,0.7517253245196333,0.0,0.0,0.0,5280.0,5280.0,1.0,0.0,5280.0,1.0,0.0,5280.0,0.0,0.0,0.0,0.0,0.0,0.0,gnn,1.0,0.0,0.0,177.53923996260053,2.7133597834702905,,0.0,0.9413291035084279,0.9413291035084281,cons__gnn,cons__gnn,bandwidth,1.0,9,0
consensus,gnn,20,60,ring_plus,-17.058593987925498,17.058593987925498,0.8575027859651978,5040,0.023396355175617112,0.0,0.0,0.0,5040.0,5040.0,1.0,0.0,10080.0,2.0,0.0,5040.0,0.0,0.0,0.0,0.0,0.0,0.0,gnn,1.0,0.0,0.03333333333333333,17.058593676032604,0.10252317863393386,,0.0,1.399646125476325,1.3996461254763248,cons__gnn,cons__gnn,bandwidth,2.0,0,0
consensus,gnn,20,60,ring_plus,-13.554947563073886,13.554947563073886,0.6892846290651974,5400,0.017812808582650514,0.0,0.0,0.0,5400.0,5400.0,1.0,0.0,10800.0,2.0,0.0,5400.0,0.0,0.0,0.0,0.0,0.0,0.0,gnn,0.9349375246785496,0.8793135178214941,0.13333333333333333,13.554947592528075,-0.058787422986295204,,0.0,1.320493917398932,1.320493917398932,cons__gnn,cons__gnn,bandwidth,2.0,1,0
consensus,gnn,20,60,ring_plus,-17.98916662056675,17.98916662056675,0.9060661100550705,6120,0.01651346255825087,0.0,0.0,0.0,6120.0,6120.0,1.0,0.0,12240.0,2.0,0.0,6120.0,0.0,0.0,0.0,0.0,0.0,0.0,gnn,0.9552928804501613,0.9221837373619745,0.13333333333333333,17.989166639721876,-0.004865975806567076,,0.0,1.55469612182113,1.5546961218211295,cons__gnn,cons__gnn,bandwidth,2.0,2,0
consensus,gnn,20,60,ring_plus,-29.76959953338136,29.76959953338136,1.4997086876513261,5040,0.025434862005099656,0.0,0.0,0.0,5040.0,5040.0,1.0,0.0,10080.0,2.0,0.0,5040.0,0.0,0.0,0.0,0.0,0.0,0.0,gnn,0.9625409605801335,0.8899405631198837,0.08333333333333333,29.769598764212642,0.058716677542122335,,0.0,1.2627284000071304,1.2627284000071306,cons__gnn,cons__gnn,bandwidth,2.0,3,0
consensus,gnn,20,60,ring_plus,-17.522818840736047,17.522818840736047,0.8794536701185838,5640,0.01780368829425414,0.0,0.0,0.0,5640.0,5640.0,1.0,0.0,11280.0,2.0,0.0,5640.0,0.0,0.0,0.0,0.0,0.0,0.0,gnn,0.9445266568783579,0.794062953382656,0.1,17.52281841853336,0.034948373369441656,,0.0,1.3711704029417888,1.3711704029417888,cons__gnn,cons__gnn,bandwidth,2.0,4,0
consensus,gnn,20,60,ring_plus,-17.24936671003172,17.24936671003172,0.8693838799799037,6360,0.015989949219348876,0.0,0.0,0.0,6360.0,6360.0,1.0,0.0,12720.0,2.0,0.0,6360.0,0.0,0.0,0.0,0.0,0.0,0.0,gnn,0.9748389990601996,0.8406837861707004,0.06666666666666667,17.24936634432841,0.03289253092268248,,0.0,1.6160985120576443,1.616098512057644,cons__gnn,cons__gnn,bandwidth,2.0,5,0
