benchmark,strategy,n_agents,steps,topology,return,final_disagreement,consensus_error,msgs_sent,comm_mse,comm_zero_frac,comm_age_mean,comm_age_peak,sent_msgs,delivered_real_msgs,delivery_rate,loss_rate,delivered_bits,bits_per_delivered,status_none,status_delivered,status_replayed,status_spoofed,status_dropped,status_jammed,status_partitioned,status_stale,algo,lyap_rho,lyap_rho_r2,lyap_monotone_frac,lyap_ultimate_bound,lyap_mean_drift,time_to_eps,converged,nominal_lambda2,eff_lambda2,task,task_name,family,value,seed,episode,domain,demand,lambda_opt,final_lambda_disagreement,final_power_mismatch,final_cost_gap,final_dispatch_regret,phys_violation_frac,phys_infeasible,phys_max_loading,phys_pmin,phys_pmax
ed_power,mean,6,70,ring_plus,-0.04878048780487805,5.8620009129701885e-08,,,0.0,0.5158730158730159,0.0,0.0,1260.0,613.0,0.4865079365079365,0.5134920634920634,39232.0,64.0,0.0,613.0,0.0,0.0,647.0,0.0,0.0,0.0,mean,0.7522834918326868,0.9247066192025514,0.7,5.2390369617548226e-08,-0.021521193067185022,4.0,1.0,1.697224362268006,,ed_power__mean,ed_power__mean,msg_drop,0.5,13,0,power,8.03471426997243,2.6676182957664896,5.8620009129701885e-08,0.47368645968456846,0.0,0.0018741355835393022,0.04878048780487805,0.0,111.17835367056837,,
ed_power,mean,6,70,ring_plus,-0.07317073170731707,3.5777677817324758e-06,,,0.0,0.5091269841269841,0.0,0.0,1260.0,621.0,0.4928571428571429,0.5071428571428571,39744.0,64.0,0.0,621.0,0.0,0.0,639.0,0.0,0.0,0.0,mean,0.8502093821332768,0.9166934041785519,0.7428571428571429,1.1640202432405117e-05,-0.06673630496595599,10.0,1.0,1.4384471871911688,,ed_power__mean,ed_power__mean,msg_drop,0.5,14,0,power,8.1142325680871,3.0330532741315004,3.5777677817324758e-06,1.2396361613273257,0.0,0.01673137895360735,0.07317073170731707,0.0,196.16792441544303,,
ed_power,mean,6,70,ring_plus,-0.06675320260896175,3.0249098766684854e-07,,,0.0,0.4857142857142857,0.0,0.0,1260.0,653.0,0.5182539682539683,0.4817460317460317,41792.0,64.0,0.0,653.0,0.0,0.0,607.0,0.0,0.0,0.0,mean,0.837901449142984,0.9816318283356431,0.8714285714285714,1.4421556055610847e-06,-0.018970821225736425,8.0,1.0,1.3819660112501067,,ed_power__mean,ed_power__mean,msg_drop,0.5,15,0,power,7.309379337037815,2.743326953639417,3.0249098766684854e-07,0.08648310892562705,0.017972714804083707,8.057290107213985e-05,0.04878048780487805,0.0,103.74295169580864,,
ed_power,mean,6,70,ring_plus,-0.05784045077211907,2.683758055497596e-07,,,0.0,0.5097402597402597,0.0,0.0,1540.0,760.0,0.4935064935064935,0.5064935064935066,48640.0,64.0,0.0,760.0,0.0,0.0,780.0,0.0,0.0,0.0,mean,0.8287498024134493,0.9826418713344187,0.8714285714285714,8.793391159340265e-07,-0.021768548161638264,8.0,1.0,1.8299135133739668,,ed_power__mean,ed_power__mean,msg_drop,0.5,16,0,power,7.321170054906997,2.2943083206960546,2.683758055497596e-07,0.18376449446054277,0.033450206869680046,0.00018533384427559798,0.024390243902439025,0.0,80.06507689381499,,
ed_power,mean,6,70,ring_plus,-0.04878048780487805,9.591089691117566e-07,,,0.0,0.5263392857142857,0.0,0.0,1120.0,533.0,0.4758928571428571,0.5241071428571429,34112.0,64.0,0.0,533.0,0.0,0.0,587.0,0.0,0.0,0.0,mean,0.8457054974529442,0.9768554704216683,0.7714285714285715,3.638515321325066e-06,-0.0198797888733609,12.0,1.0,1.108780151289706,,ed_power__mean,ed_power__mean,msg_drop,0.5,17,0,power,7.59580674339883,2.600082024355599,9.591089691117566e-07,0.09554222457501282,0.0,0.00011235960285032321,0.04878048780487805,0.0,124.19900718089126,,
ed_power,mean,6,70,ring_plus,-0.024390243902439025,9.422239937776518e-08,,,0.0,0.4876623376623377,0.0,0.0,1540.0,793.0,0.5149350649350649,0.4850649350649351,50752.0,64.0,0.0,793.0,0.0,0.0,747.0,0.0,0.0,0.0,mean,0.8567860371562542,0.7025620549606266,0.7,6.514055575831381e-07,-0.04566891120290404,5.0,1.0,2.381966011250105,,ed_power__mean,ed_power__mean,msg_drop,0.5,18,0,power,6.186523363160682,2.6401221712237133,9.422239937776518e-08,0.3408974817987316,0.0,0.0016972257124092897,0.024390243902439025,0.0,80.29996463105748,,
ed_power,mean,6,70,ring_plus,-0.04878048780487805,2.049954636633164e-09,,,0.0,0.4996031746031746,0.0,0.0,1260.0,635.0,0.503968253968254,0.49603174603174605,40640.0,64.0,0.0,635.0,0.0,0.0,625.0,0.0,0.0,0.0,mean,0.8044905939978202,0.9485615170419595,0.7714285714285715,4.281323290375601e-08,-0.006442852325884774,6.0,1.0,1.6072437528048933,,ed_power__mean,ed_power__mean,msg_drop,0.5,19,0,power,7.7945481770531035,3.971400975185647,2.049954636633164e-09,0.13669121620003644,0.0,0.00014214237046517955,0.04878048780487805,0.0,111.46777423927081,,
ed_power,mean,6,70,ring_plus,-0.32977603965899904,5.1274125400060504e-05,,,0.0,0.7178571428571429,0.0,0.0,1260.0,359.0,0.2849206349206349,0.7150793650793651,22976.0,64.0,0.0,359.0,0.0,0.0,901.0,0.0,0.0,0.0,mean,0.8810917269244002,0.9581805045717674,0.7285714285714285,0.00017155448572063445,-0.029070317250137454,18.0,1.0,1.4384471871911708,,ed_power__mean,ed_power__mean,msg_drop,0.7,0,0,power,6.3310658609541255,2.450748189077893,5.1274125400060504e-05,0.843138567602546,0.18343457624436488,0.005447641501748438,0.14634146341463414,0.0,154.20326936593486,,
ed_power,mean,6,70,ring_plus,-0.22776194879252426,5.117741415524771e-05,,,0.0,0.7032142857142857,0.0,0.0,1400.0,417.0,0.2978571428571429,0.7021428571428572,26688.0,64.0,0.0,417.0,0.0,0.0,983.0,0.0,0.0,0.0,mean,0.8810421260863507,0.966091252497093,0.7571428571428571,0.00012831132533623095,-0.028303099505219344,21.0,1.0,1.5188056959079848,,ed_power__mean,ed_power__mean,msg_drop,0.7,1,0,power,7.721040544577423,2.884027576728635,5.117741415524771e-05,0.8241630313083563,0.15459121708520718,0.004412580773524625,0.07317073170731707,0.0,158.75722337285754,,
ed_power,mean,6,70,ring_plus,-0.16877488774493868,7.41641370895364e-07,,,0.0,0.6992857142857143,0.0,0.0,1400.0,424.0,0.3028571428571429,0.6971428571428571,27136.0,64.0,0.0,424.0,0.0,0.0,976.0,0.0,0.0,0.0,mean,0.7613513617250589,0.9463682226917995,0.7142857142857143,3.6634377620216715e-07,-0.05603089004204926,14.0,1.0,2.3819660112501047,,ed_power__mean,ed_power__mean,msg_drop,0.7,2,0,power,6.92899319952554,2.990931168233569,7.41641370895364e-07,0.45753234806918286,0.09560415603762161,0.0019253297644373304,0.07317073170731707,0.0,114.92157301309443,,
ed_power,mean,6,70,ring_plus,-0.0717244599052067,4.6392215362551444e-08,,,0.0,0.6956349206349206,0.0,0.0,1260.0,386.0,0.30634920634920637,0.6936507936507936,24704.0,64.0,0.0,386.0,0.0,0.0,874.0,0.0,0.0,0.0,mean,0.7967469961431913,0.9440626499535509,0.7,9.478785180753063e-08,-0.050431936509813355,4.0,1.0,2.0000000000000004,,ed_power__mean,ed_power__mean,msg_drop,0.7,3,0,power,7.0014035349279045,2.639249425068705,4.6392215362551444e-08,0.33177784101665075,0.0717244599052067,0.0010792222039311418,0.0,0.0,79.53811452109034,,
ed_power,mean,6,70,ring_plus,-0.04878048780487805,7.261812254886186e-07,,,0.0,0.7096428571428571,0.0,0.0,1400.0,410.0,0.29285714285714287,0.7071428571428571,26240.0,64.0,0.0,410.0,0.0,0.0,990.0,0.0,0.0,0.0,mean,0.8112349273255197,0.9856174916072887,0.7,1.2366325227567701e-06,-0.03663606641155933,11.0,1.0,1.6972243622680052,,ed_power__mean,ed_power__mean,msg_drop,0.7,4,0,power,7.7755887560065755,2.8912952616059213,7.261812254886186e-07,0.07479691608750283,0.0,3.837411208301299e-05,0.04878048780487805,0.0,113.08892195579973,,
ed_power,mean,6,70,ring_plus,-0.15632097646045967,5.037036570889125e-07,,,0.0,0.7022727272727273,0.0,0.0,1540.0,463.0,0.30064935064935067,0.6993506493506494,29632.0,64.0,0.0,463.0,0.0,0.0,1077.0,0.0,0.0,0.0,mean,0.8277714720029826,0.9720317484280241,0.7142857142857143,2.08885179096888e-06,-0.017066997893044458,13.0,1.0,1.8299135133739668,,ed_power__mean,ed_power__mean,msg_drop,0.7,5,0,power,7.345383066371439,3.3795090282240876,5.037036570889125e-07,0.4129051928023397,0.08315024475314259,0.0014065249141550652,0.07317073170731707,0.0,104.65516207733117,,
ed_power,mean,6,70,ring_plus,-0.0975609756097561,3.57882092539651e-05,,,0.0,0.7047619047619048,0.0,0.0,1260.0,375.0,0.2976190476190476,0.7023809523809523,24000.0,64.0,0.0,375.0,0.0,0.0,885.0,0.0,0.0,0.0,mean,0.8823901507843956,0.9632284258024837,0.6857142857142857,9.07117281497481e-05,-0.017228067625407253,19.0,1.0,1.1863934973516674,,ed_power__mean,ed_power__mean,msg_drop,0.7,6,0,power,6.734402593231453,2.6719381087315064,3.57882092539651e-05,0.283578843548578,0.0,0.0007170198588802054,0.0975609756097561,0.0,128.21101347096655,,
ed_power,mean,6,70,ring_plus,-0.04878048780487805,2.3181895934190993e-07,,,0.0,0.6834821428571428,0.0,0.0,1120.0,358.0,0.3196428571428571,0.6803571428571429,22912.0,64.0,0.0,358.0,0.0,0.0,762.0,0.0,0.0,0.0,mean,0.837626019040111,0.8474702249283633,0.6142857142857143,2.660565019036412e-06,-0.045025114041507795,7.0,1.0,1.4384471871911695,,ed_power__mean,ed_power__mean,msg_drop,0.7,7,0,power,4.578698276905408,1.9254739598066002,2.3181895934190993e-07,0.09411081701318214,0.0,0.0001864017812466561,0.04878048780487805,0.0,120.65629382381793,,
ed_power,mean,6,70,ring_plus,-0.07317073170731707,1.6672330400792875e-05,,,0.0,0.7008928571428571,0.0,0.0,1120.0,338.0,0.30178571428571427,0.6982142857142857,21632.0,64.0,0.0,338.0,0.0,0.0,782.0,0.0,0.0,0.0,mean,0.8923876942410212,0.6996197257047776,0.4714285714285714,6.29894298047706e-05,-0.06168380611171503,7.0,1.0,1.2679491924311221,,ed_power__mean,ed_power__mean,msg_drop,0.7,8,0,power,5.661702202467833,2.028774383818332,1.6672330400792875e-05,0.2748346458130273,0.0,0.0012788632387794822,0.07317073170731707,0.0,161.78953943213315,,
ed_power,mean,6,70,ring_plus,-0.04878048780487805,0.0009379847147961314,,,0.0,0.7219387755102041,0.0,0.0,980.0,274.0,0.2795918367346939,0.7204081632653061,17536.0,64.0,0.0,274.0,0.0,0.0,706.0,0.0,0.0,0.0,mean,0.9034598739745824,0.9224818659731,0.5857142857142857,0.0011465141533551315,-0.02737250235733511,29.0,1.0,0.9999999999999994,,ed_power__mean,ed_power__mean,msg_drop,0.7,9,0,power,7.5283212614850505,3.0664956415492144,0.0009379847147961314,0.2801634234602277,0.0,0.0008747067447785976,0.04878048780487805,0.0,97.95437490154403,,
ed_power,mean,6,70,ring_plus,-0.07317073170731707,2.9770029781999007e-06,,,0.0,0.6972222222222222,0.0,0.0,1260.0,384.0,0.3047619047619048,0.6952380952380952,24576.0,64.0,0.0,384.0,0.0,0.0,876.0,0.0,0.0,0.0,mean,0.8599591838818629,0.934734465415531,0.7142857142857143,8.90818082036607e-06,-0.040176684115502265,7.0,1.0,1.2679491924311226,,ed_power__mean,ed_power__mean,msg_drop,0.7,10,0,power,5.4700953561938634,2.6155409706418986,2.9770029781999007e-06,0.31955886109523046,0.0,0.0017503113151162103,0.07317073170731707,0.0,167.497354871648,,
ed_power,mean,6,70,ring_plus,-0.18663089075529649,1.0896817666151725e-05,,,0.0,0.6932539682539682,0.0,0.0,1260.0,390.0,0.30952380952380953,0.6904761904761905,24960.0,64.0,0.0,390.0,0.0,0.0,870.0,0.0,0.0,0.0,mean,0.8404359221932547,0.9902397490088196,0.8571428571428571,2.5977054850376972e-05,-0.029548146786312436,22.0,1.0,1.4384471871911708,,ed_power__mean,ed_power__mean,msg_drop,0.7,11,0,power,6.8973009723535945,2.1471324641013982,1.0896817666151725e-05,0.5515931626890831,0.11346015904797942,0.002872100164018706,0.07317073170731707,0.0,170.48115929941406,,
ed_power,mean,6,70,ring_plus,-0.3022523570068072,0.00035483981612162874,,,0.0,0.7015873015873015,0.0,0.0,1260.0,379.0,0.3007936507936508,0.6992063492063492,24256.0,64.0,0.0,379.0,0.0,0.0,881.0,0.0,0.0,0.0,mean,0.6590013888543685,0.9594026613894642,0.6,0.00021100849666432354,-0.07503057795036291,12.0,1.0,1.7856802566224643,,ed_power__mean,ed_power__mean,msg_drop,0.7,12,0,power,7.195577562111571,3.10687124840827,0.00035483981612162874,0.9443289361001126,0.22908162529949014,0.013630979450018083,0.07317073170731707,0.0,228.49938127542435,,
ed_power,mean,6,70,ring_plus,-0.09096476854511085,1.5667095972734379e-09,,,0.0,0.6884920634920635,0.0,0.0,1260.0,394.0,0.3126984126984127,0.6873015873015873,25216.0,64.0,0.0,394.0,0.0,0.0,866.0,0.0,0.0,0.0,mean,0.7411165103445532,0.935318056135831,0.7857142857142857,2.312995444226177e-09,-0.02152119388223216,8.0,1.0,1.697224362268006,,ed_power__mean,ed_power__mean,msg_drop,0.7,13,0,power,8.03471426997243,2.6676182957664896,1.5667095972734379e-09,0.23178233279740823,0.042184280740232796,0.000448724177564267,0.04878048780487805,0.0,120.7516018365377,,
ed_power,mean,6,70,ring_plus,-0.15543361497506586,2.770271777323141e-06,,,0.0,0.7019841269841269,0.0,0.0,1260.0,378.0,0.3,0.7,24192.0,64.0,0.0,378.0,0.0,0.0,882.0,0.0,0.0,0.0,mean,0.8013429686187581,0.9575253987626278,0.6857142857142857,1.1959012141367776e-05,-0.06673631650161317,17.0,1.0,1.4384471871911688,,ed_power__mean,ed_power__mean,msg_drop,0.7,14,0,power,8.1142325680871,3.0330532741315004,2.770271777323141e-06,0.3047093930667941,0.057872639365309765,0.0010109394643012088,0.0975609756097561,0.0,205.19129438451654,,
ed_power,mean,6,70,ring_plus,-0.04878048780487805,1.231978901180935e-05,,,0.0,0.6730158730158731,0.0,0.0,1260.0,417.0,0.33095238095238094,0.6690476190476191,26688.0,64.0,0.0,417.0,0.0,0.0,843.0,0.0,0.0,0.0,mean,0.8711177889611261,0.9706019465555906,0.7428571428571429,4.128978290298237e-05,-0.018970649550050372,16.0,1.0,1.3819660112501067,,ed_power__mean,ed_power__mean,msg_drop,0.7,15,0,power,7.309379337037815,2.743326953639417,1.231978901180935e-05,0.3044288407890239,0.0,0.0009986076935409487,0.04878048780487805,0.0,95.39996918648606,,
ed_power,mean,6,70,ring_plus,-0.024390243902439025,8.751635011520505e-07,,,0.0,0.6970779220779221,0.0,0.0,1540.0,469.0,0.30454545454545456,0.6954545454545454,30016.0,64.0,0.0,469.0,0.0,0.0,1071.0,0.0,0.0,0.0,mean,0.8359055544573434,0.9690339056767246,0.7428571428571429,3.074999372673772e-06,-0.021768539493242613,11.0,1.0,1.8299135133739668,,ed_power__mean,ed_power__mean,msg_drop,0.7,16,0,power,7.321170054906997,2.2943083206960546,8.751635011520505e-07,0.6124621700175723,0.0,0.002058549451130954,0.024390243902439025,0.0,81.37944074653872,,
ed_power,mean,6,70,ring_plus,-0.04878048780487805,2.0309876587794368e-05,,,0.0,0.6888392857142858,0.0,0.0,1120.0,351.0,0.31339285714285714,0.6866071428571429,22464.0,64.0,0.0,351.0,0.0,0.0,769.0,0.0,0.0,0.0,mean,0.8864571737662967,0.9659016825445453,0.6428571428571429,0.00010045970114192216,-0.01987951243382349,20.0,1.0,1.108780151289706,,ed_power__mean,ed_power__mean,msg_drop,0.7,17,0,power,7.59580674339883,2.600082024355599,2.0309876587794368e-05,0.42501662736553314,0.0,0.002223511492143553,0.04878048780487805,0.0,122.39707291318898,,
ed_power,mean,6,70,ring_plus,-0.13050852882737218,4.4045460197403476e-07,,,0.0,0.6941558441558442,0.0,0.0,1540.0,475.0,0.30844155844155846,0.6915584415584415,30400.0,64.0,0.0,475.0,0.0,0.0,1065.0,0.0,0.0,0.0,mean,0.8411604576341998,0.8041170512484195,0.6428571428571429,6.7277777001230106e-06,-0.04566890625672972,10.0,1.0,2.381966011250105,,ed_power__mean,ed_power__mean,msg_drop,0.7,18,0,power,6.186523363160682,2.6401221712237133,4.4045460197403476e-07,0.43899756518588706,0.10611828492493317,0.003705348264634098,0.024390243902439025,0.0,91.710061904081,,
ed_power,mean,6,70,ring_plus,-0.04878048780487805,2.4781704044513335e-07,,,0.0,0.7003968253968254,0.0,0.0,1260.0,381.0,0.30238095238095236,0.6976190476190476,24384.0,64.0,0.0,381.0,0.0,0.0,879.0,0.0,0.0,0.0,mean,0.8468275851687386,0.9608213947574058,0.8285714285714286,9.408738561991795e-07,-0.006442848814926405,10.0,1.0,1.6072437528048933,,ed_power__mean,ed_power__mean,msg_drop,0.7,19,0,power,7.7945481770531035,3.971400975185647,2.4781704044513335e-07,0.10969581399000994,0.0,9.154574200566736e-05,0.04878048780487805,0.0,111.93506070854549,,
ed_power,mean,6,70,ring_plus,-0.11908845232991262,2.034973481635022,,,0.0,1.0,0.0,0.0,1260.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1260.0,0.0,0.0,0.0,mean,1.0,0.0,1.0,2.0349734816350216,0.0,,0.0,1.4384471871911708,,ed_power__mean,ed_power__mean,msg_drop,1.0,0,0,power,6.3310658609541255,2.450748189077893,2.034973481635022,0.0,0.07030796452503457,0.07030796452503457,0.04878048780487805,0.0,110.69123716749363,,
ed_power,mean,6,70,ring_plus,-0.08767936804919327,1.9812681427795096,,,0.0,1.0,0.0,0.0,1400.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1400.0,0.0,0.0,0.0,mean,1.0,0.0,1.0,1.9812681427795094,0.0,,0.0,1.5188056959079848,,ed_power__mean,ed_power__mean,msg_drop,1.0,1,0,power,7.721040544577423,2.884027576728635,1.9812681427795096,0.11872457960341265,0.03889888024431521,0.060532822539947406,0.04878048780487805,0.0,110.69123716749357,,
ed_power,mean,6,70,ring_plus,-0.12229698338633231,3.922163044584819,,,0.0,1.0,0.0,0.0,1400.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1400.0,0.0,0.0,0.0,mean,1.0,0.0,1.0,3.9221630445848197,0.0,,0.0,2.3819660112501047,,ed_power__mean,ed_power__mean,msg_drop,1.0,2,0,power,6.92899319952554,2.990931168233569,3.922163044584819,0.0,0.07351649558145426,0.07351649558145426,0.04878048780487805,0.0,110.69123716749358,,
ed_power,mean,6,70,ring_plus,-0.1353314023899995,3.530235602079151,,,0.0,1.0,0.0,0.0,1260.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1260.0,0.0,0.0,0.0,mean,1.0,0.0,1.0,3.5302356020791517,0.0,,0.0,2.0000000000000004,,ed_power__mean,ed_power__mean,msg_drop,1.0,3,0,power,7.0014035349279045,2.639249425068705,3.530235602079151,0.0,0.08655091458512144,0.08655091458512144,0.04878048780487805,0.0,110.69123716749354,,
ed_power,mean,6,70,ring_plus,-0.10873969667672376,2.564525374990379,,,0.0,1.0,0.0,0.0,1400.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1400.0,0.0,0.0,0.0,mean,1.0,0.0,1.0,2.564525374990379,0.0,,0.0,1.6972243622680052,,ed_power__mean,ed_power__mean,msg_drop,1.0,4,0,power,7.7755887560065755,2.8912952616059213,2.564525374990379,0.006739119098844171,0.0599592088718457,0.06120712390085759,0.04878048780487805,0.0,110.10470763745828,,
ed_power,mean,6,70,ring_plus,-0.07206896652619846,1.1946903562167692,,,0.0,1.0,0.0,0.0,1540.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1540.0,0.0,0.0,0.0,mean,1.0,0.0,1.0,1.1946903562167692,0.0,,0.0,1.8299135133739668,,ed_power__mean,ed_power__mean,msg_drop,1.0,5,0,power,7.345383066371439,3.3795090282240876,1.1946903562167692,8.881784197001252e-16,0.023288478721320414,0.023288478721320623,0.04878048780487805,0.0,110.69123716749354,,
ed_power,mean,6,70,ring_plus,-0.08204919526033246,1.2060005219877616,,,0.0,1.0,0.0,0.0,1260.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1260.0,0.0,0.0,0.0,mean,1.0,0.0,1.0,1.2060005219877614,0.0,,0.0,1.1863934973516674,,ed_power__mean,ed_power__mean,msg_drop,1.0,6,0,power,6.734402593231453,2.6719381087315064,1.2060005219877616,0.06139802649895909,0.033268707455454405,0.04616316147781174,0.04878048780487805,0.0,111.95519439123728,,
ed_power,mean,6,70,ring_plus,-0.20844981221196357,3.151758214724505,,,0.0,1.0,0.0,0.0,1120.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1120.0,0.0,0.0,0.0,mean,1.0,0.0,1.0,3.1517582147245045,0.0,,0.0,1.4384471871911695,,ed_power__mean,ed_power__mean,msg_drop,1.0,7,0,power,4.578698276905408,1.9254739598066002,3.151758214724505,8.881784197001252e-16,0.1596693244070855,0.15966932440708523,0.04878048780487805,0.0,110.69123716749363,,
ed_power,mean,6,70,ring_plus,-0.26081884763745417,4.317883100150452,,,0.0,1.0,0.0,0.0,1120.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1120.0,0.0,0.0,0.0,mean,1.0,0.0,1.0,4.3178831001504525,0.0,,0.0,1.2679491924311221,,ed_power__mean,ed_power__mean,msg_drop,1.0,8,0,power,5.661702202467833,2.028774383818332,4.317883100150452,0.0,0.21203835983257613,0.21203835983257613,0.04878048780487805,0.0,110.69123716749363,,
ed_power,mean,6,70,ring_plus,-0.08203268648321625,1.9170131497282537,,,0.0,1.0,0.0,0.0,980.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,980.0,0.0,0.0,0.0,mean,1.0,0.0,1.0,1.9170131497282543,0.0,,0.0,0.9999999999999994,,ed_power__mean,ed_power__mean,msg_drop,1.0,9,0,power,7.5283212614850505,3.0664956415492144,1.9170131497282537,8.881784197001252e-16,0.0332521986783382,0.03325219867833844,0.04878048780487805,0.0,110.69123716749357,,
ed_power,mean,6,70,ring_plus,-0.12938202991030606,2.8123708650881363,,,0.0,1.0,0.0,0.0,1260.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1260.0,0.0,0.0,0.0,mean,1.0,0.0,1.0,2.8123708650881363,0.0,,0.0,1.2679491924311226,,ed_power__mean,ed_power__mean,msg_drop,1.0,10,0,power,5.4700953561938634,2.6155409706418986,2.8123708650881363,0.0,0.080601542105428,0.080601542105428,0.04878048780487805,0.0,110.69123716749354,,
ed_power,mean,6,70,ring_plus,-0.10191005487268756,2.068381171859536,,,0.0,1.0,0.0,0.0,1260.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1260.0,0.0,0.0,0.0,mean,1.0,0.0,1.0,2.0683811718595355,0.0,,0.0,1.4384471871911708,,ed_power__mean,ed_power__mean,msg_drop,1.0,11,0,power,6.8973009723535945,2.1471324641013982,2.068381171859536,0.026320992125858922,0.053129567067809504,0.05840662201335732,0.04878048780487805,0.0,111.22029130829745,,
ed_power,mean,6,70,ring_plus,-0.18242751446076072,5.252495296341525,,,0.0,1.0,0.0,0.0,1260.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1260.0,0.0,0.0,0.0,mean,1.0,0.0,1.0,5.2524952963415235,0.0,,0.0,1.7856802566224643,,ed_power__mean,ed_power__mean,msg_drop,1.0,12,0,power,7.195577562111571,3.10687124840827,5.252495296341525,0.16731873949171927,0.13364702665588266,0.17182115127297345,0.04878048780487805,0.0,113.91494715890624,,
ed_power,mean,6,70,ring_plus,-0.09144665942364058,1.5064835733229607,,,0.0,1.0,0.0,0.0,1260.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1260.0,0.0,0.0,0.0,mean,1.0,0.0,1.0,1.5064835733229605,0.0,,0.0,1.697224362268006,,ed_power__mean,ed_power__mean,msg_drop,1.0,13,0,power,8.03471426997243,2.6676182957664896,1.5064835733229607,0.0,0.04266617161876254,0.04266617161876254,0.04878048780487805,0.0,110.69123716749357,,
ed_power,mean,6,70,ring_plus,-0.10123028833817616,4.671544925384701,,,0.0,1.0,0.0,0.0,1260.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1260.0,0.0,0.0,0.0,mean,1.0,0.0,1.0,4.671544925384701,0.0,,0.0,1.4384471871911688,,ed_power__mean,ed_power__mean,msg_drop,1.0,14,0,power,8.1142325680871,3.0330532741315004,4.671544925384701,0.30629356091082105,0.0524498005332981,0.10960712137212304,0.04878048780487805,0.0,115.92443864960447,,
ed_power,mean,6,70,ring_plus,-0.08159057951008816,1.3279577882925373,,,0.0,1.0,0.0,0.0,1260.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1260.0,0.0,0.0,0.0,mean,1.0,0.0,1.0,1.327957788292537,0.0,,0.0,1.3819660112501067,,ed_power__mean,ed_power__mean,msg_drop,1.0,15,0,power,7.309379337037815,2.743326953639417,1.3279577882925373,8.881784197001252e-16,0.03281009170521011,0.03281009170520998,0.04878048780487805,0.0,110.69123716749363,,
ed_power,mean,6,70,ring_plus,-0.07943076625197801,1.5237986396904843,,,0.0,1.0,0.0,0.0,1540.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1540.0,0.0,0.0,0.0,mean,1.0,0.0,1.0,1.5237986396904841,0.0,,0.0,1.8299135133739668,,ed_power__mean,ed_power__mean,msg_drop,1.0,16,0,power,7.321170054906997,2.2943083206960546,1.5237986396904843,0.16971220065279713,0.030650278447099954,0.061371418687765016,0.04878048780487805,0.0,95.00377815236726,,
ed_power,mean,6,70,ring_plus,-0.09675424891621506,1.391586180244232,,,0.0,1.0,0.0,0.0,1120.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1120.0,0.0,0.0,0.0,mean,1.0,0.0,1.0,1.391586180244232,0.0,,0.0,1.108780151289706,,ed_power__mean,ed_power__mean,msg_drop,1.0,17,0,power,7.59580674339883,2.600082024355599,1.391586180244232,0.099208563393276,0.04797376111133701,0.06781513117335738,0.04878048780487805,0.0,110.69123716749363,,
ed_power,mean,6,70,ring_plus,-0.19465017821798986,3.1968238784256826,,,0.0,1.0,0.0,0.0,1540.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1540.0,0.0,0.0,0.0,mean,1.0,0.0,1.0,3.1968238784256826,0.0,,0.0,2.381966011250105,,ed_power__mean,ed_power__mean,msg_drop,1.0,18,0,power,6.186523363160682,2.6401221712237133,3.1968238784256826,8.881784197001252e-16,0.14586969041311182,0.14586969041311199,0.04878048780487805,0.0,110.69123716749357,,
ed_power,mean,6,70,ring_plus,-0.05413048702577781,0.45099966486188875,,,0.0,1.0,0.0,0.0,1260.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1260.0,0.0,0.0,0.0,mean,1.0,0.0,1.0,0.4509996648618887,0.0,,0.0,1.6072437528048933,,ed_power__mean,ed_power__mean,msg_drop,1.0,19,0,power,7.7945481770531035,3.971400975185647,0.45099966486188875,0.0,0.005349999220899759,0.005349999220899759,0.04878048780487805,0.0,110.69123716749363,,
