benchmark,strategy,n_agents,steps,topology,return,final_disagreement,consensus_error,msgs_sent,comm_mse,comm_zero_frac,comm_age_mean,comm_age_peak,sent_msgs,delivered_real_msgs,delivery_rate,loss_rate,delivered_bits,bits_per_delivered,status_none,status_delivered,status_replayed,status_spoofed,status_dropped,status_jammed,status_partitioned,status_stale,algo,lyap_rho,lyap_rho_r2,lyap_monotone_frac,lyap_ultimate_bound,lyap_mean_drift,time_to_eps,converged,nominal_lambda2,eff_lambda2,task,task_name,family,value,seed,episode,hetero_level
consensus,median,20,60,ring_plus,-7.545222385555434e-05,7.545222385555434e-05,0.0003090065004575227,5040,0.0,0.2013888888888889,0.0,0.0,5040.0,4025.0,0.7986111111111112,0.20138888888888884,128800.0,32.0,0.0,4025.0,0.0,0.0,1015.0,0.0,0.0,0.0,median,0.8436141429717754,0.9808761571528485,1.0,0.0002228833456426843,-0.18178546362776019,14.0,1.0,1.399646125476325,1.1549406492740415,cons__median,cons__median,hetero,0.0,0,0,0.0
consensus,median,20,60,ring_plus,-0.00029531398536999145,0.00029531398536999145,0.010646948953195364,5400,0.0,0.20629629629629628,0.0,0.0,5400.0,4286.0,0.7937037037037037,0.2062962962962963,137152.0,32.0,0.0,4286.0,0.0,0.0,1114.0,0.0,0.0,0.0,median,0.8519373216259302,0.9828859424364889,1.0,0.0007471904202441061,-0.2846982938044371,16.0,1.0,1.320493917398932,1.09635281455798,cons__median,cons__median,hetero,0.0,1,0,0.0
consensus,median,20,60,ring_plus,-1.052899602434592e-08,1.052899602434592e-08,0.00583448672746571,6120,0.0,0.20915032679738563,0.0,0.0,6120.0,4840.0,0.7908496732026143,0.20915032679738566,154880.0,32.0,0.0,4840.0,0.0,0.0,1280.0,0.0,0.0,0.0,median,0.7177736962577909,0.9979155412145809,1.0,1.5903269971979196e-07,-0.3046854193071963,10.0,1.0,1.55469612182113,1.3985108286561831,cons__median,cons__median,hetero,0.0,2,0,0.0
consensus,median,20,60,ring_plus,-1.72668652182447e-06,1.72668652182447e-06,0.012573079432078018,5040,0.0,0.19543650793650794,0.0,0.0,5040.0,4055.0,0.8045634920634921,0.1954365079365079,129760.0,32.0,0.0,4055.0,0.0,0.0,985.0,0.0,0.0,0.0,median,0.769274103466664,0.9953539167093542,1.0,8.717569705961409e-06,-0.43744328590279163,13.0,1.0,1.2627284000071304,1.1468258325458742,cons__median,cons__median,hetero,0.0,3,0,0.0
consensus,median,20,60,ring_plus,-2.7371528650463808e-08,2.7371528650463808e-08,0.0005835047368498764,5640,0.0,0.20620567375886525,0.0,0.0,5640.0,4477.0,0.7937943262411348,0.20620567375886523,143264.0,32.0,0.0,4477.0,0.0,0.0,1163.0,0.0,0.0,0.0,median,0.739108367587068,0.9889092609642152,1.0,2.061384604676112e-07,-0.25709860685330027,8.0,1.0,1.3711704029417888,1.1969163617030751,cons__median,cons__median,hetero,0.0,4,0,0.0
consensus,median,20,60,ring_plus,-0.00010780190159264961,0.00010780190159264961,0.018029819070830073,6360,0.0,0.19842767295597485,0.0,0.0,6360.0,5098.0,0.8015723270440251,0.19842767295597485,163136.0,32.0,0.0,5098.0,0.0,0.0,1262.0,0.0,0.0,0.0,median,0.8445015134107443,0.9707250243884183,1.0,0.00031915672487898406,-0.25459511754615294,13.0,1.0,1.6160985120576443,1.4719939481284958,cons__median,cons__median,hetero,0.0,5,0,0.0
consensus,median,20,60,ring_plus,-1.9207920335233896e-05,1.9207920335233896e-05,0.042101269040684904,4680,0.0,0.18995726495726495,0.0,0.0,4680.0,3791.0,0.810042735042735,0.18995726495726495,121312.0,32.0,0.0,3791.0,0.0,0.0,889.0,0.0,0.0,0.0,median,0.8098423238713724,0.9840088186913369,1.0,4.566644948800477e-05,-0.3500852423423227,12.0,1.0,0.9450014459069909,0.8154707469852038,cons__median,cons__median,hetero,0.0,6,0,0.0
consensus,median,20,60,ring_plus,-2.0343940700264643e-10,2.0343940700264643e-10,0.001946937522943329,6480,0.0,0.19506172839506172,0.0,0.0,6480.0,5216.0,0.8049382716049382,0.19506172839506175,166912.0,32.0,0.0,5216.0,0.0,0.0,1264.0,0.0,0.0,0.0,median,0.6438235812314685,0.9668938806284652,1.0,6.866386462083692e-10,-0.32121842418544894,9.0,1.0,2.218617553571293,1.958238769422482,cons__median,cons__median,hetero,0.0,7,0,0.0
consensus,median,20,60,ring_plus,-0.0015990227708533864,0.0015990227708533864,0.0030712830325228344,4200,0.0,0.2130952380952381,0.0,0.0,4200.0,3305.0,0.7869047619047619,0.21309523809523812,105760.0,32.0,0.0,3305.0,0.0,0.0,895.0,0.0,0.0,0.0,median,0.8886719061941097,0.9504615296720391,1.0,0.0031189005928251926,-0.22533404748144703,17.0,1.0,0.7964836768628718,0.6382172706834385,cons__median,cons__median,hetero,0.0,8,0,0.0
consensus,median,20,60,ring_plus,-0.0001526371602696293,0.0001526371602696293,0.001703424809379777,5280,0.0,0.20397727272727273,0.0,0.0,5280.0,4203.0,0.7960227272727273,0.20397727272727273,134496.0,32.0,0.0,4203.0,0.0,0.0,1077.0,0.0,0.0,0.0,median,0.85200683449363,0.9713410611829759,1.0,0.00039010422849006953,-0.24589790821374896,12.0,1.0,0.9413291035084279,0.8559194207578366,cons__median,cons__median,hetero,0.0,9,0,0.0
consensus,median,20,60,ring_plus,-0.005004207817216264,0.005004207817216264,0.006040045020214743,5020,0.0,0.200796812749004,0.0,0.0,5020.0,4012.0,0.799203187250996,0.20079681274900396,128384.0,32.0,0.0,4012.0,0.0,0.0,1008.0,0.0,0.0,0.0,median,0.9074422019547498,0.7955963032493415,0.8666666666666667,0.006503837251696878,-0.18170331770120415,14.0,1.0,1.399646125476325,1.1813634087166536,cons__median,cons__median,hetero,0.25,0,0,0.25
consensus,median,20,60,ring_plus,-9.638738874576488e-07,9.638738874576488e-07,0.004278154948997245,5400,0.0,0.20629629629629628,0.0,0.0,5400.0,4286.0,0.7937037037037037,0.2062962962962963,137152.0,32.0,0.0,4286.0,0.0,0.0,1114.0,0.0,0.0,0.0,median,0.8213359128735832,0.8350418614732652,0.9333333333333333,0.00034588539532414987,-0.28470319963962853,19.0,1.0,1.320493917398932,1.09635281455798,cons__median,cons__median,hetero,0.25,1,0,0.25
consensus,median,20,60,ring_plus,-4.053854448730591e-09,4.053854448730591e-09,0.004751780919943678,6120,0.0,0.20915032679738563,0.0,0.0,6120.0,4840.0,0.7908496732026143,0.20915032679738566,154880.0,32.0,0.0,4840.0,0.0,0.0,1280.0,0.0,0.0,0.0,median,0.7087200491028619,0.996011695699046,1.0,8.792531706841129e-08,-0.3046854194151153,10.0,1.0,1.55469612182113,1.3985108286561831,cons__median,cons__median,hetero,0.25,2,0,0.25
consensus,median,20,60,ring_plus,-1.9882687369507994e-10,1.9882687369507994e-10,0.0017835446095907953,4972,0.0,0.19690265486725664,0.0,0.0,4972.0,3993.0,0.8030973451327433,0.19690265486725667,127776.0,32.0,0.0,3993.0,0.0,0.0,979.0,0.0,0.0,0.0,median,0.6593994865378952,0.9944926738416175,1.0,1.2692494753709012e-08,-0.4374433146775865,13.0,1.0,1.2627284000071304,1.118010038628084,cons__median,cons__median,hetero,0.25,3,0,0.25
consensus,median,20,60,ring_plus,-8.402397027080557e-05,8.402397027080557e-05,0.0002052469235713463,5633,0.0,0.20610687022900764,0.0,0.0,5633.0,4472.0,0.7938931297709924,0.20610687022900764,143104.0,32.0,0.0,4472.0,0.0,0.0,1161.0,0.0,0.0,0.0,median,0.845609817703051,0.8603934154038724,0.8,0.00011503638205136932,-0.2570972069099879,8.0,1.0,1.3711704029417888,1.2152582407391423,cons__median,cons__median,hetero,0.25,4,0,0.25
consensus,median,20,60,ring_plus,-3.9380198199562616e-05,3.9380198199562616e-05,0.002054713498388534,6237,0.0,0.19801186467853135,0.0,0.0,6237.0,5002.0,0.8019881353214686,0.19801186467853138,160064.0,32.0,0.0,5002.0,0.0,0.0,1235.0,0.0,0.0,0.0,median,0.8296441772630827,0.9759940622454185,0.95,0.00016269002075444553,-0.25459625790787616,13.0,1.0,1.6160985120576443,1.3775865601994972,cons__median,cons__median,hetero,0.25,5,0,0.25
consensus,median,20,60,ring_plus,-0.01466209688586453,0.01466209688586453,0.20281270540268387,4621,0.0,0.1902185674096516,0.0,0.0,4621.0,3742.0,0.8097814325903484,0.1902185674096516,119744.0,32.0,0.0,3742.0,0.0,0.0,879.0,0.0,0.0,0.0,median,0.919171331446214,0.8650376987674272,0.8166666666666667,0.016528785013012543,-0.3498411941928971,16.0,1.0,0.9450014459069909,0.7779581464965974,cons__median,cons__median,hetero,0.25,6,0,0.25
consensus,median,20,60,ring_plus,-4.4341232286953404e-07,4.4341232286953404e-07,0.005386204489402302,6330,0.0,0.19541864139020537,0.0,0.0,6330.0,5093.0,0.8045813586097946,0.19541864139020537,162976.0,32.0,0.0,5093.0,0.0,0.0,1237.0,0.0,0.0,0.0,median,0.7078099279942163,0.9031098655753368,0.9333333333333333,6.18111074966802e-07,-0.32121841679863405,9.0,1.0,2.218617553571293,1.8653244587755649,cons__median,cons__median,hetero,0.25,7,0,0.25
consensus,median,20,60,ring_plus,-0.0013203868662026142,0.0013203868662026142,0.0010769531599094048,4200,0.0,0.2130952380952381,0.0,0.0,4200.0,3305.0,0.7869047619047619,0.21309523809523812,105760.0,32.0,0.0,3305.0,0.0,0.0,895.0,0.0,0.0,0.0,median,0.8825239625436985,0.9579012537411646,1.0,0.002587144090914211,-0.22533869141319124,18.0,1.0,0.7964836768628718,0.6382172706834385,cons__median,cons__median,hetero,0.25,8,0,0.25
consensus,median,20,60,ring_plus,-0.008838754220634652,0.008838754220634652,0.010669313919823963,5280,0.0,0.20397727272727273,0.0,0.0,5280.0,4203.0,0.7960227272727273,0.20397727272727273,134496.0,32.0,0.0,4203.0,0.0,0.0,1077.0,0.0,0.0,0.0,median,0.890228801008696,0.9096990105186462,0.85,0.0052810500078652395,-0.24575313959607623,14.0,1.0,0.9413291035084279,0.8559194207578366,cons__median,cons__median,hetero,0.25,9,0,0.25
consensus,median,20,60,ring_plus,-0.0015999485509531142,0.0015999485509531142,8.044104064746595e-05,4886,0.0,0.19975440032746622,0.0,0.0,4886.0,3910.0,0.8002455996725337,0.19975440032746627,125120.0,32.0,0.0,3910.0,0.0,0.0,976.0,0.0,0.0,0.0,median,0.8691613254551115,0.9446332016311567,0.85,0.0023482511177893117,-0.1817600553556419,16.0,1.0,1.399646125476325,1.1443437793944773,cons__median,cons__median,hetero,0.5,0,0,0.5
consensus,median,20,60,ring_plus,-1.532598405228761e-05,1.532598405228761e-05,0.003921201896751125,5248,0.0,0.20579268292682926,0.0,0.0,5248.0,4168.0,0.7942073170731707,0.20579268292682928,133376.0,32.0,0.0,4168.0,0.0,0.0,1080.0,0.0,0.0,0.0,median,0.798519084602385,0.9807967417603582,0.9666666666666667,6.798772805188017e-05,-0.28470296027112574,15.0,1.0,1.320493917398932,1.1316097621965093,cons__median,cons__median,hetero,0.5,1,0,0.5
consensus,median,20,60,ring_plus,-0.0004048871853379289,0.0004048871853379289,0.002842925881066809,5928,0.0,0.20985155195681512,0.0,0.0,5928.0,4684.0,0.7901484480431848,0.20985155195681515,149888.0,32.0,0.0,4684.0,0.0,0.0,1244.0,0.0,0.0,0.0,median,0.7059875011946685,0.9873947626286996,0.85,0.00014860082528893168,-0.304678671362924,13.0,1.0,1.55469612182113,1.3457912083711585,cons__median,cons__median,hetero,0.5,2,0,0.5
consensus,median,20,60,ring_plus,-0.006191717193199138,0.006191717193199138,0.0035418854619702067,4780,0.0,0.19707112970711296,0.0,0.0,4780.0,3838.0,0.8029288702928871,0.19707112970711294,122816.0,32.0,0.0,3838.0,0.0,0.0,942.0,0.0,0.0,0.0,median,0.8532280869840959,0.8311846881940097,0.7833333333333333,0.004564645946212029,-0.437340119394347,12.0,1.0,1.2627284000071304,1.0457746857402244,cons__median,cons__median,hetero,0.5,3,0,0.5
consensus,median,20,60,ring_plus,-0.00416323133174156,0.00416323133174156,0.0037568315989775073,5556,0.0,0.20518358531317496,0.0,0.0,5556.0,4416.0,0.7948164146868251,0.20518358531317493,141312.0,32.0,0.0,4416.0,0.0,0.0,1140.0,0.0,0.0,0.0,median,0.7862075897534272,0.8626007056392269,0.65,0.004048897336358962,-0.2570292201206301,7.0,1.0,1.3711704029417888,1.1987261015073136,cons__median,cons__median,hetero,0.5,4,0,0.5
consensus,median,20,60,ring_plus,-0.0005268411408218239,0.0005268411408218239,0.026706641514772707,5874,0.0,0.19884235614572693,0.0,0.0,5874.0,4706.0,0.801157643854273,0.19884235614572698,150592.0,32.0,0.0,4706.0,0.0,0.0,1168.0,0.0,0.0,0.0,median,0.7042168882821633,0.9983306886912516,0.7666666666666667,0.000585271573886749,-0.25458813355883253,13.0,1.0,1.6160985120576443,1.276325269639275,cons__median,cons__median,hetero,0.5,5,0,0.5
consensus,median,20,60,ring_plus,-0.0068740153972026204,0.0068740153972026204,0.1422449938818537,4358,0.0,0.19068379990821477,0.0,0.0,4358.0,3527.0,0.8093162000917852,0.19068379990821482,112864.0,32.0,0.0,3527.0,0.0,0.0,831.0,0.0,0.0,0.0,median,0.8882264802857441,0.6401992630336228,0.6,0.008420789827974439,-0.34997099555104144,8.0,1.0,0.9450014459069909,0.7594558586726937,cons__median,cons__median,hetero,0.5,6,0,0.5
consensus,median,20,60,ring_plus,-0.001147059326038128,0.001147059326038128,0.03967132082492014,6053,0.0,0.19444903353708903,0.0,0.0,6053.0,4876.0,0.8055509664629109,0.1944490335370891,156032.0,32.0,0.0,4876.0,0.0,0.0,1177.0,0.0,0.0,0.0,median,0.7965671859583602,0.8673407043038432,0.7,0.001156095274724108,-0.3211993065334056,9.0,1.0,2.218617553571293,1.7384415746058577,cons__median,cons__median,hetero,0.5,7,0,0.5
consensus,median,20,60,ring_plus,-0.27915126122824274,0.27915126122824274,0.023756992715418465,4149,0.0,0.2118582791033984,0.0,0.0,4149.0,3270.0,0.7881417208966016,0.21185827910339838,104640.0,32.0,0.0,3270.0,0.0,0.0,879.0,0.0,0.0,0.0,median,0.9704664260814766,0.5291210032835354,0.6333333333333333,0.3093681858629134,-0.22070817684049063,,0.0,0.7964836768628718,0.6355678607104387,cons__median,cons__median,hetero,0.5,8,0,0.5
consensus,median,20,60,ring_plus,-0.05570188300844792,0.05570188300844792,0.0034218091088063043,5240,0.0,0.20381679389312976,0.0,0.0,5240.0,4172.0,0.7961832061068702,0.2038167938931298,133504.0,32.0,0.0,4172.0,0.0,0.0,1068.0,0.0,0.0,0.0,median,0.9377346512295807,0.7247215561889245,0.7666666666666667,0.06809177409298857,-0.2449720874496127,23.0,1.0,0.9413291035084279,0.8465603055809257,cons__median,cons__median,hetero,0.5,9,0,0.5
consensus,median,20,60,ring_plus,-0.02848942049708376,0.02848942049708376,0.032925838490402225,4622,0.0,0.19948074426655127,0.0,0.0,4622.0,3700.0,0.8005192557334487,0.19948074426655127,118400.0,32.0,0.0,3700.0,0.0,0.0,922.0,0.0,0.0,0.0,median,0.908922998941394,0.7556424685666834,0.65,0.027378201466450643,-0.18131189748987306,12.0,1.0,1.399646125476325,0.9803260665402663,cons__median,cons__median,hetero,0.75,0,0,0.75
consensus,median,20,60,ring_plus,-0.03983721305283016,0.03983721305283016,0.035913997092364626,4698,0.0,0.20604512558535548,0.0,0.0,4698.0,3730.0,0.7939548744146445,0.20604512558535548,119360.0,32.0,0.0,3730.0,0.0,0.0,968.0,0.0,0.0,0.0,median,0.9078979738982935,0.6933820846430128,0.6666666666666666,0.03699527018823386,-0.2840392621533127,13.0,1.0,1.320493917398932,0.7543729547566385,cons__median,cons__median,hetero,0.75,1,0,0.75
consensus,median,20,60,ring_plus,-0.016306803123516872,0.016306803123516872,0.0030611949170491442,5191,0.0,0.2074744750529763,0.0,0.0,5191.0,4114.0,0.7925255249470237,0.20747447505297634,131648.0,32.0,0.0,4114.0,0.0,0.0,1077.0,0.0,0.0,0.0,median,0.84549862050831,0.9544010133057816,0.7666666666666667,0.012463994772773745,-0.30441363943062094,16.0,1.0,1.55469612182113,1.1784232760445703,cons__median,cons__median,hetero,0.75,2,0,0.75
consensus,median,20,60,ring_plus,-0.00357057337863442,0.00357057337863442,0.01083905766656486,4547,0.0,0.19397404882340005,0.0,0.0,4547.0,3665.0,0.8060259511765999,0.19397404882340008,117280.0,32.0,0.0,3665.0,0.0,0.0,882.0,0.0,0.0,0.0,median,0.7709984071814816,0.9259658321339237,0.75,0.0026902131085624055,-0.43738380512458974,13.0,1.0,1.2627284000071304,0.9619010113164264,cons__median,cons__median,hetero,0.75,3,0,0.75
consensus,median,20,60,ring_plus,-0.021108065976674424,0.021108065976674424,0.03838512991650035,5494,0.0,0.20458682198762287,0.0,0.0,5494.0,4370.0,0.7954131780123771,0.2045868219876229,139840.0,32.0,0.0,4370.0,0.0,0.0,1124.0,0.0,0.0,0.0,median,0.8619546365387423,0.7875125431508339,0.6166666666666667,0.01781464767344829,-0.2567468062098813,8.0,1.0,1.3711704029417888,1.1408538492301352,cons__median,cons__median,hetero,0.75,4,0,0.75
consensus,median,20,60,ring_plus,-0.014490027633008874,0.014490027633008874,0.28843780735916724,5242,0.0,0.1997329263639832,0.0,0.0,5242.0,4195.0,0.8002670736360168,0.1997329263639832,134240.0,32.0,0.0,4195.0,0.0,0.0,1047.0,0.0,0.0,0.0,median,0.8533798793466691,0.9336002398900201,0.75,0.02008654392834834,-0.2543554137839627,20.0,1.0,1.6160985120576443,1.0582501143517329,cons__median,cons__median,hetero,0.75,5,0,0.75
consensus,median,20,60,ring_plus,-0.02561414584788351,0.02561414584788351,0.18136619259576095,4044,0.0,0.18818001978239368,0.0,0.0,4044.0,3283.0,0.8118199802176064,0.18818001978239363,105056.0,32.0,0.0,3283.0,0.0,0.0,761.0,0.0,0.0,0.0,median,0.9028717098395657,0.6880974551376826,0.6333333333333333,0.01275012163605703,-0.34965866004353013,11.0,1.0,0.9450014459069909,0.6122407164042175,cons__median,cons__median,hetero,0.75,6,0,0.75
consensus,median,20,60,ring_plus,-0.0010580315998949023,0.0010580315998949023,0.018315040658709543,5529,0.0,0.19497196599746788,0.0,0.0,5529.0,4451.0,0.8050280340025321,0.1949719659974679,142432.0,32.0,0.0,4451.0,0.0,0.0,1078.0,0.0,0.0,0.0,median,0.8462347097834242,0.7772817885632952,0.7333333333333333,0.001589117177144997,-0.32120079032884136,8.0,1.0,2.218617553571293,1.4644706002315488,cons__median,cons__median,hetero,0.75,7,0,0.75
consensus,median,20,60,ring_plus,-0.004600160371766916,0.004600160371766916,0.03334945131175785,3809,0.0,0.21370438435284853,0.0,0.0,3809.0,2995.0,0.7862956156471514,0.21370438435284855,95840.0,32.0,0.0,2995.0,0.0,0.0,814.0,0.0,0.0,0.0,median,0.902999258809303,0.9701099555847456,0.9666666666666667,0.012755077182838815,-0.22528402852143184,27.0,1.0,0.7964836768628718,0.5050653260251191,cons__median,cons__median,hetero,0.75,8,0,0.75
consensus,median,20,60,ring_plus,-0.032031458291244014,0.032031458291244014,0.02949966063626467,4728,0.0,0.20156514382402707,0.0,0.0,4728.0,3775.0,0.7984348561759729,0.20156514382402713,120800.0,32.0,0.0,3775.0,0.0,0.0,953.0,0.0,0.0,0.0,median,0.8399942195514009,0.9004204656757837,0.6833333333333333,0.03694695416335469,-0.2453665945282327,16.0,1.0,0.9413291035084279,0.7308020831733754,cons__median,cons__median,hetero,0.75,9,0,0.75
consensus,median,20,60,ring_plus,-0.012379597756684806,0.012379597756684806,0.05725040103847919,4244,0.0,0.1972196041470311,0.0,0.0,4244.0,3407.0,0.8027803958529689,0.1972196041470311,109024.0,32.0,0.0,3407.0,0.0,0.0,837.0,0.0,0.0,0.0,median,0.8923255479132547,0.8922490001591135,0.7166666666666667,0.013833740740625489,-0.18158039453554636,15.0,1.0,1.399646125476325,0.8446341920683279,cons__median,cons__median,hetero,1.0,0,0,1.0
consensus,median,20,60,ring_plus,-0.018183086052723563,0.018183086052723563,0.0020620050553804155,3929,0.0,0.2043777042504454,0.0,0.0,3929.0,3126.0,0.7956222957495546,0.20437770425044544,100032.0,32.0,0.0,3126.0,0.0,0.0,803.0,0.0,0.0,0.0,median,0.8993579657644255,0.7865508383967807,0.7666666666666667,0.0189651143390959,-0.2844001642699812,16.0,1.0,1.320493917398932,0.43884263840289367,cons__median,cons__median,hetero,1.0,1,0,1.0
consensus,median,20,60,ring_plus,-0.005401575802975893,0.005401575802975893,0.0003795162119644185,4475,0.0,0.2071508379888268,0.0,0.0,4475.0,3548.0,0.7928491620111732,0.20715083798882683,113536.0,32.0,0.0,3548.0,0.0,0.0,927.0,0.0,0.0,0.0,median,0.8760861808349035,0.8355712604362917,0.85,0.009301777811637121,-0.3045953932192967,13.0,1.0,1.55469612182113,0.8219532092204483,cons__median,cons__median,hetero,1.0,2,0,1.0
consensus,median,20,60,ring_plus,-0.0046345245262784975,0.0046345245262784975,0.023730958446560903,4178,0.0,0.1957874581139301,0.0,0.0,4178.0,3360.0,0.8042125418860699,0.19578745811393006,107520.0,32.0,0.0,3360.0,0.0,0.0,818.0,0.0,0.0,0.0,median,0.8743454858243617,0.8241918648351406,0.7,0.004563897205424152,-0.4373660726054623,14.0,1.0,1.2627284000071304,0.8458618147877577,cons__median,cons__median,hetero,1.0,3,0,1.0
consensus,median,20,60,ring_plus,-0.006024623145685968,0.006024623145685968,0.0030623556578914675,5089,0.0,0.2061308705050108,0.0,0.0,5089.0,4040.0,0.7938691294949892,0.20613087050501078,129280.0,32.0,0.0,4040.0,0.0,0.0,1049.0,0.0,0.0,0.0,median,0.8414030205068643,0.7437356936354937,0.5833333333333334,0.009155539514890112,-0.2569981969237311,7.0,1.0,1.3711704029417888,0.9958388409557596,cons__median,cons__median,hetero,1.0,4,0,1.0
consensus,median,20,60,ring_plus,-0.0008765753577971888,0.0008765753577971888,0.012934040021113175,4594,0.0,0.19895515890291685,0.0,0.0,4594.0,3680.0,0.8010448410970832,0.19895515890291682,117760.0,32.0,0.0,3680.0,0.0,0.0,914.0,0.0,0.0,0.0,median,0.8555272685662778,0.8562501157366604,0.7666666666666667,0.002384056641119254,-0.2545823046552162,17.0,1.0,1.6160985120576443,0.8322169914317226,cons__median,cons__median,hetero,1.0,5,0,1.0
consensus,median,20,60,ring_plus,-0.06089962597789712,0.06089962597789712,0.17951210716432375,3596,0.0,0.19076751946607343,0.0,0.0,3596.0,2910.0,0.8092324805339266,0.1907675194660734,93120.0,32.0,0.0,2910.0,0.0,0.0,686.0,0.0,0.0,0.0,median,0.8833503482345154,0.7815309537312212,0.6666666666666666,0.06271112491314225,-0.34907056870803016,14.0,1.0,0.9450014459069909,0.3079631241949025,cons__median,cons__median,hetero,1.0,6,0,1.0
consensus,median,20,60,ring_plus,-0.0009657118282298246,0.0009657118282298246,0.02206590869013782,4944,0.0,0.19457928802588997,0.0,0.0,4944.0,3982.0,0.80542071197411,0.19457928802588997,127424.0,32.0,0.0,3982.0,0.0,0.0,962.0,0.0,0.0,0.0,median,0.8811315997608278,0.6291842560752319,0.8333333333333334,0.0013977345161203106,-0.32120232899170253,9.0,1.0,2.218617553571293,1.2058182474775654,cons__median,cons__median,hetero,1.0,7,0,1.0
consensus,median,20,60,ring_plus,-0.22093327999201018,0.22093327999201018,0.060306325703877485,3451,0.0,0.2138510576644451,0.0,0.0,3451.0,2713.0,0.7861489423355549,0.21385105766444512,86816.0,32.0,0.0,2713.0,0.0,0.0,738.0,0.0,0.0,0.0,median,0.9583696184509428,0.6449296276180498,0.65,0.23027809737581814,-0.22167847652776115,,0.0,0.7964836768628718,0.26029651122322867,cons__median,cons__median,hetero,1.0,8,0,1.0
consensus,median,20,60,ring_plus,-0.0343519877437979,0.0343519877437979,0.05112864674426697,3920,0.0,0.2030612244897959,0.0,0.0,3920.0,3124.0,0.7969387755102041,0.2030612244897959,99968.0,32.0,0.0,3124.0,0.0,0.0,796.0,0.0,0.0,0.0,median,0.8824886231177312,0.901579797179001,0.6833333333333333,0.056867559230561755,-0.24532791903735687,19.0,1.0,0.9413291035084279,0.5023517202588921,cons__median,cons__median,hetero,1.0,9,0,1.0
consensus,trimmed,20,60,ring_plus,-7.219983399245286e-07,7.219983399245286e-07,0.0012332543349116512,5040,0.0,0.2013888888888889,0.0,0.0,5040.0,4025.0,0.7986111111111112,0.20138888888888884,128800.0,32.0,0.0,4025.0,0.0,0.0,1015.0,0.0,0.0,0.0,trimmed,0.7768311099164708,0.9945887439219604,1.0,3.666837385812194e-06,-0.18178670913151876,11.0,1.0,1.399646125476325,1.1549406492740415,cons__trimmed,cons__trimmed,hetero,0.0,0,0,0.0
consensus,trimmed,20,60,ring_plus,-3.916809823539111e-06,3.916809823539111e-06,0.000693660168155397,5400,0.0,0.20629629629629628,0.0,0.0,5400.0,4286.0,0.7937037037037037,0.2062962962962963,137152.0,32.0,0.0,4286.0,0.0,0.0,1114.0,0.0,0.0,0.0,trimmed,0.7867501871718313,0.9952192365553143,1.0,1.5638929784204258e-05,-0.28470315042402955,13.0,1.0,1.320493917398932,1.09635281455798,cons__trimmed,cons__trimmed,hetero,0.0,1,0,0.0
consensus,trimmed,20,60,ring_plus,-1.5200937649663073e-09,1.5200937649663073e-09,0.0009338419957819434,6120,0.0,0.20915032679738563,0.0,0.0,6120.0,4840.0,0.7908496732026143,0.20915032679738566,154880.0,32.0,0.0,4840.0,0.0,0.0,1280.0,0.0,0.0,0.0,trimmed,0.6894160277314028,0.999056232926423,1.0,2.1010300745179982e-08,-0.3046854194573447,10.0,1.0,1.55469612182113,1.3985108286561831,cons__trimmed,cons__trimmed,hetero,0.0,2,0,0.0
consensus,trimmed,20,60,ring_plus,-3.458287692814948e-08,3.458287692814948e-08,0.009376144358799705,5040,0.0,0.19543650793650794,0.0,0.0,5040.0,4055.0,0.8045634920634921,0.1954365079365079,129760.0,32.0,0.0,4055.0,0.0,0.0,985.0,0.0,0.0,0.0,trimmed,0.7174350195243169,0.9992697334302827,1.0,3.3634366768944794e-07,-0.43744331410451903,12.0,1.0,1.2627284000071304,1.1468258325458742,cons__trimmed,cons__trimmed,hetero,0.0,3,0,0.0
consensus,trimmed,20,60,ring_plus,-2.3857313197228274e-08,2.3857313197228274e-08,0.00013414055904258782,5640,0.0,0.20620567375886525,0.0,0.0,5640.0,4477.0,0.7937943262411348,0.20620567375886523,143264.0,32.0,0.0,4477.0,0.0,0.0,1163.0,0.0,0.0,0.0,trimmed,0.7302843003313946,0.987512702451695,1.0,1.1430547949301962e-07,-0.25709860691187053,7.0,1.0,1.3711704029417888,1.1969163617030751,cons__trimmed,cons__trimmed,hetero,0.0,4,0,0.0
consensus,trimmed,20,60,ring_plus,-7.327816175011069e-08,7.327816175011069e-08,0.012344359189556143,6360,0.0,0.19842767295597485,0.0,0.0,6360.0,5098.0,0.8015723270440251,0.19842767295597485,163136.0,32.0,0.0,5098.0,0.0,0.0,1262.0,0.0,0.0,0.0,trimmed,0.7420988779216658,0.9947112297572741,1.0,7.341677307367045e-07,-0.25459691302321014,11.0,1.0,1.6160985120576443,1.4719939481284958,cons__trimmed,cons__trimmed,hetero,0.0,5,0,0.0
consensus,trimmed,20,60,ring_plus,-1.7557942629865398e-06,1.7557942629865398e-06,0.021477674713915172,4680,0.0,0.18995726495726495,0.0,0.0,4680.0,3791.0,0.810042735042735,0.18995726495726495,121312.0,32.0,0.0,3791.0,0.0,0.0,889.0,0.0,0.0,0.0,trimmed,0.7813565418739031,0.9874887896711732,1.0,6.49870115350016e-06,-0.35008553321109054,9.0,1.0,0.9450014459069909,0.8154707469852038,cons__trimmed,cons__trimmed,hetero,0.0,6,0,0.0
