benchmark,domain,n_agents,steps,topology,demand,lambda_opt,final_lambda_disagreement,final_disagreement,final_power_mismatch,final_cost_gap,final_dispatch_regret,return,comm_mse,comm_zero_frac,comm_age_mean,comm_age_peak,sent_msgs,delivered_real_msgs,delivery_rate,loss_rate,delivered_bits,bits_per_delivered,status_none,status_delivered,status_replayed,status_spoofed,status_dropped,status_jammed,status_partitioned,status_stale,algo,lyap_rho,lyap_rho_r2,lyap_monotone_frac,lyap_ultimate_bound,lyap_mean_drift,time_to_eps,converged,nominal_lambda2,strategy,task,task_name,family,value,seed,episode,phys_violation_frac,phys_infeasible,phys_max_loading,phys_pmin,phys_pmax
ed_power,power,6,70,ring_plus,7.345383066371439,3.3795090282240876,4.3350027806172495e-08,4.3350027806172495e-08,0.17390026160629457,0.03467689075548394,0.0002494858391294988,-0.10784762246280101,0.0,0.5012987012987012,0.0,0.0,1540.0,772.0,0.5012987012987012,0.49870129870129876,49408.0,64.0,0.0,772.0,0.0,0.0,768.0,0.0,0.0,0.0,median,0.78631804030327,0.973069721040096,0.7428571428571429,8.63041406728025e-08,-0.01706700446952488,12.0,1.0,1.8299135133739668,median,ed_power__median,ed_power__median,msg_drop,0.5,5,0,0.07317073170731707,0.0,100.45418090729359,,
ed_power,power,6,70,ring_plus,6.734402593231453,2.6719381087315064,2.8644758355157323e-08,2.8644758355157323e-08,0.006080279145443512,0.0,3.2996577273546833e-07,-0.12195121951219512,0.0,0.5031746031746032,0.0,0.0,1260.0,630.0,0.5,0.5,40320.0,64.0,0.0,630.0,0.0,0.0,630.0,0.0,0.0,0.0,median,0.8003150639624838,0.9919335422094444,0.8428571428571429,2.8725161894621656e-07,-0.01722857847632862,15.0,1.0,1.1863934973516674,median,ed_power__median,ed_power__median,msg_drop,0.5,6,0,0.12195121951219512,0.0,133.9109584335737,,
ed_power,power,6,70,ring_plus,4.578698276905408,1.9254739598066002,3.5721143226547264e-09,3.5721143226547264e-09,0.4600553249977999,0.0,0.0042719530255505124,-0.024390243902439025,0.0,0.48348214285714286,0.0,0.0,1120.0,584.0,0.5214285714285715,0.47857142857142854,37376.0,64.0,0.0,584.0,0.0,0.0,536.0,0.0,0.0,0.0,median,0.7774006472703696,0.9219524397360166,0.6428571428571429,1.7214567668824762e-08,-0.04502511730217701,5.0,1.0,1.4384471871911695,median,ed_power__median,ed_power__median,msg_drop,0.5,7,0,0.024390243902439025,0.0,108.80335371567887,,
ed_power,power,6,70,ring_plus,5.661702202467833,2.028774383818332,2.2613649165910755e-06,2.2613649165910755e-06,1.3159945701099227,0.3705645396333494,0.038048241290292856,-0.41934502743822744,0.0,0.5102678571428572,0.0,0.0,1120.0,553.0,0.49375,0.50625,35392.0,64.0,0.0,553.0,0.0,0.0,567.0,0.0,0.0,0.0,median,0.8654805105390927,0.6909986914544217,0.6142857142857143,3.677766251269808e-06,-0.06168401198265051,6.0,1.0,1.2679491924311221,median,ed_power__median,ed_power__median,msg_drop,0.5,8,0,0.04878048780487805,0.0,165.38663007081124,,
ed_power,power,6,70,ring_plus,7.5283212614850505,3.0664956415492144,8.698761276345084e-06,8.698761276345084e-06,0.35006017821776325,0.0,0.001346560937065557,-0.04878048780487805,0.0,0.5198979591836734,0.0,0.0,980.0,473.0,0.4826530612244898,0.5173469387755102,30272.0,64.0,0.0,473.0,0.0,0.0,507.0,0.0,0.0,0.0,median,0.8527970159514431,0.9550008790472709,0.6857142857142857,4.1365197915315024e-05,-0.027385777870956817,16.0,1.0,0.9999999999999994,median,ed_power__median,ed_power__median,msg_drop,0.5,9,0,0.04878048780487805,0.0,97.00150135788755,,
ed_power,power,6,70,ring_plus,5.4700953561938634,2.6155409706418986,2.8159018668536025e-07,2.8159018668536025e-07,0.183227974712036,0.0,0.0005754136280861218,-0.07317073170731707,0.0,0.5146825396825396,0.0,0.0,1260.0,616.0,0.4888888888888889,0.5111111111111111,39424.0,64.0,0.0,616.0,0.0,0.0,644.0,0.0,0.0,0.0,median,0.7511799916428654,0.9713712780593268,0.7285714285714285,3.2355672129191427e-07,-0.04017672262139928,8.0,1.0,1.2679491924311226,median,ed_power__median,ed_power__median,msg_drop,0.5,10,0,0.07317073170731707,0.0,168.3533954676919,,
ed_power,power,6,70,ring_plus,6.8973009723535945,2.1471324641013982,2.665631275540345e-07,2.665631275540345e-07,0.13100257945942761,0.02642649871782943,0.0001619944578735523,-0.07520698652270748,0.0,0.5031746031746032,0.0,0.0,1260.0,631.0,0.5007936507936508,0.4992063492063492,40384.0,64.0,0.0,631.0,0.0,0.0,629.0,0.0,0.0,0.0,median,0.7999346469379669,0.9936664175298886,0.8714285714285714,1.4374365092315373e-06,-0.029548298647091548,17.0,1.0,1.4384471871911708,median,ed_power__median,ed_power__median,msg_drop,0.5,11,0,0.04878048780487805,0.0,155.40228148925237,,
ed_power,power,6,70,ring_plus,7.195577562111571,3.10687124840827,1.0898115249517408e-05,1.0898115249517408e-05,0.2162016821651509,0.0,0.0007143700633902675,-0.07317073170731707,0.0,0.5003968253968254,0.0,0.0,1260.0,635.0,0.503968253968254,0.49603174603174605,40640.0,64.0,0.0,635.0,0.0,0.0,625.0,0.0,0.0,0.0,median,0.8159973913417601,0.8883948783871448,0.6285714285714286,5.554801639401626e-06,-0.07503549140323253,5.0,1.0,1.7856802566224643,median,ed_power__median,ed_power__median,msg_drop,0.5,12,0,0.07317073170731707,0.0,218.65296854910267,,
ed_power,power,6,70,ring_plus,8.03471426997243,2.6676182957664896,4.309882548937401e-09,4.309882548937401e-09,0.20052764996412442,0.0,0.0003358670688479434,-0.04878048780487805,0.0,0.5158730158730159,0.0,0.0,1260.0,613.0,0.4865079365079365,0.5134920634920634,39232.0,64.0,0.0,613.0,0.0,0.0,647.0,0.0,0.0,0.0,median,0.7081561010121881,0.9583291302805192,0.7571428571428571,3.6774435585128213e-09,-0.021521193843043976,5.0,1.0,1.697224362268006,median,ed_power__median,ed_power__median,msg_drop,0.5,13,0,0.04878048780487805,0.0,114.8823441343014,,
ed_power,power,6,70,ring_plus,8.1142325680871,3.0330532741315004,4.434631957067975e-06,4.434631957067975e-06,1.1856347158270273,0.0,0.01530541888511593,-0.07317073170731707,0.0,0.5091269841269841,0.0,0.0,1260.0,621.0,0.4928571428571429,0.5071428571428571,39744.0,64.0,0.0,621.0,0.0,0.0,639.0,0.0,0.0,0.0,median,0.8506292167901497,0.8946958415606974,0.7142857142857143,1.2469721280257853e-05,-0.0667362927250392,11.0,1.0,1.4384471871911688,median,ed_power__median,ed_power__median,msg_drop,0.5,14,0,0.07317073170731707,0.0,196.4831617213005,,
ed_power,power,6,70,ring_plus,7.309379337037815,2.743326953639417,4.460929572397336e-08,4.460929572397336e-08,0.10655302694375202,0.022166624169865246,0.0001222978042101274,-0.0709471119747433,0.0,0.4857142857142857,0.0,0.0,1260.0,653.0,0.5182539682539683,0.4817460317460317,41792.0,64.0,0.0,653.0,0.0,0.0,607.0,0.0,0.0,0.0,median,0.8115543595376337,0.9874865709402804,0.7857142857142857,3.6367123101425963e-07,-0.01897082490976059,10.0,1.0,1.3819660112501067,median,ed_power__median,ed_power__median,msg_drop,0.5,15,0,0.04878048780487805,0.0,104.16710763347692,,
ed_power,power,6,70,ring_plus,7.321170054906997,2.2943083206960546,2.4758139364184453e-07,2.4758139364184453e-07,0.7509913313674161,0.13903874913707648,0.00309501661980013,-0.13903874913707648,0.0,0.5097402597402597,0.0,0.0,1540.0,760.0,0.4935064935064935,0.5064935064935066,48640.0,64.0,0.0,760.0,0.0,0.0,780.0,0.0,0.0,0.0,median,0.8297080841781158,0.981858571504713,0.9285714285714286,9.421932591164544e-07,-0.021768548458701298,8.0,1.0,1.8299135133739668,median,ed_power__median,ed_power__median,msg_drop,0.5,16,0,0.0,0.0,79.1283305805857,,
ed_power,power,6,70,ring_plus,7.59580674339883,2.600082024355599,5.176828799976073e-07,5.176828799976073e-07,0.18864477350815712,0.0,0.0004379623506909859,-0.04878048780487805,0.0,0.5263392857142857,0.0,0.0,1120.0,533.0,0.4758928571428571,0.5241071428571429,34112.0,64.0,0.0,533.0,0.0,0.0,587.0,0.0,0.0,0.0,median,0.8399390781058901,0.9712587950668972,0.7142857142857143,2.17533939041423e-06,-0.019879795179447886,12.0,1.0,1.108780151289706,median,ed_power__median,ed_power__median,msg_drop,0.5,17,0,0.04878048780487805,0.0,123.6994505273778,,
ed_power,power,6,70,ring_plus,6.186523363160682,2.6401221712237133,9.836329352580116e-08,9.836329352580116e-08,0.35541158159828345,0.0,0.0018448249310138273,-0.024390243902439025,0.0,0.4876623376623377,0.0,0.0,1540.0,793.0,0.5149350649350649,0.4850649350649351,50752.0,64.0,0.0,793.0,0.0,0.0,747.0,0.0,0.0,0.0,median,0.855427712534175,0.7057227131220765,0.6714285714285714,5.674170780688106e-07,-0.0456689111437484,5.0,1.0,2.381966011250105,median,ed_power__median,ed_power__median,msg_drop,0.5,18,0,0.024390243902439025,0.0,80.35039856081299,,
ed_power,power,6,70,ring_plus,7.7945481770531035,3.971400975185647,1.8434714980433199e-09,1.8434714980433199e-09,0.11634303100036192,0.0,0.00010297293743162235,-0.04878048780487805,0.0,0.4996031746031746,0.0,0.0,1260.0,635.0,0.503968253968254,0.49603174603174605,40640.0,64.0,0.0,635.0,0.0,0.0,625.0,0.0,0.0,0.0,median,0.8103696289119732,0.9390067857327424,0.7714285714285715,5.072751534244423e-08,-0.006442852328834532,6.0,1.0,1.6072437528048933,median,ed_power__median,ed_power__median,msg_drop,0.5,19,0,0.04878048780487805,0.0,111.82316199370983,,
ed_power,power,6,70,ring_plus,6.3310658609541255,2.450748189077893,4.229853844694803e-05,4.229853844694803e-05,0.6873534719223704,0.14872139294140505,0.0036207626855386376,-0.2950628563560392,0.0,0.7178571428571429,0.0,0.0,1260.0,359.0,0.2849206349206349,0.7150793650793651,22976.0,64.0,0.0,359.0,0.0,0.0,901.0,0.0,0.0,0.0,median,0.8781785353765146,0.9551359020338621,0.7,0.00012591010803727421,-0.02907044547280822,18.0,1.0,1.4384471871911708,median,ed_power__median,ed_power__median,msg_drop,0.7,0,0,0.14634146341463414,0.0,150.87352796844783,,
ed_power,power,6,70,ring_plus,7.721040544577423,2.884027576728635,6.249006056353226e-05,6.249006056353226e-05,1.0752601148842205,0.20344543782818975,0.007511997963379699,-0.27661616953550683,0.0,0.7032142857142857,0.0,0.0,1400.0,417.0,0.2978571428571429,0.7021428571428572,26688.0,64.0,0.0,417.0,0.0,0.0,983.0,0.0,0.0,0.0,median,0.887386788260174,0.959075650361566,0.7285714285714285,0.0001706994566162237,-0.028302937895984946,21.0,1.0,1.5188056959079848,median,ed_power__median,ed_power__median,msg_drop,0.7,1,0,0.07317073170731707,0.0,164.5636065075451,,
ed_power,power,6,70,ring_plus,6.92899319952554,2.990931168233569,8.950401978672019e-07,8.950401978672019e-07,0.5472211164426168,0.11479656610040595,0.002754145238625886,-0.21235754171016205,0.0,0.6992857142857143,0.0,0.0,1400.0,424.0,0.3028571428571429,0.6971428571428571,27136.0,64.0,0.0,424.0,0.0,0.0,976.0,0.0,0.0,0.0,median,0.7613743856929025,0.9342880957771285,0.6857142857142857,4.152808084745229e-07,-0.05603088785063744,14.0,1.0,2.3819660112501047,median,ed_power__median,ed_power__median,msg_drop,0.7,2,0,0.0975609756097561,0.0,114.8892880677518,,
ed_power,power,6,70,ring_plus,7.0014035349279045,2.639249425068705,2.3551709334003773e-08,2.3551709334003773e-08,0.4338619949253708,0.09427776637982975,0.0018958168586312514,-0.09427776637982975,0.0,0.6956349206349206,0.0,0.0,1260.0,386.0,0.30634920634920637,0.6936507936507936,24704.0,64.0,0.0,386.0,0.0,0.0,874.0,0.0,0.0,0.0,median,0.7946540215491691,0.937349636702838,0.6428571428571429,4.871986477391273e-08,-0.05043193683610631,4.0,1.0,2.0000000000000004,median,ed_power__median,ed_power__median,msg_drop,0.7,3,0,0.0,0.0,79.26714902627118,,
ed_power,power,6,70,ring_plus,7.7755887560065755,2.8912952616059213,6.165686492655944e-07,6.165686492655944e-07,0.009806748753845795,0.0018166375478334176,6.748120260866105e-07,-0.05059712535271147,0.0,0.7096428571428571,0.0,0.0,1400.0,410.0,0.29285714285714287,0.7071428571428571,26240.0,64.0,0.0,410.0,0.0,0.0,990.0,0.0,0.0,0.0,median,0.8109743468579893,0.98225681204571,0.6714285714285714,1.089646685029572e-06,-0.036636067977453286,11.0,1.0,1.6972243622680052,median,ed_power__median,ed_power__median,msg_drop,0.7,4,0,0.04878048780487805,0.0,114.13880756649313,,
ed_power,power,6,70,ring_plus,7.345383066371439,3.3795090282240876,2.835965438427538e-07,2.835965438427538e-07,0.6030382934451142,0.12238486682285034,0.0030000923737767376,-0.1955555985301674,0.0,0.7022727272727273,0.0,0.0,1540.0,463.0,0.30064935064935067,0.6993506493506494,29632.0,64.0,0.0,463.0,0.0,0.0,1077.0,0.0,0.0,0.0,median,0.8252297093431985,0.9738778943003922,0.7142857142857143,1.2098380177869861e-06,-0.017067001037431796,13.0,1.0,1.8299135133739668,median,ed_power__median,ed_power__median,msg_drop,0.7,5,0,0.07317073170731707,0.0,108.01438260919703,,
ed_power,power,6,70,ring_plus,6.734402593231453,2.6719381087315064,2.899910589109765e-05,2.899910589109765e-05,0.27661446886529717,0.0,0.0006821245565981615,-0.0975609756097561,0.0,0.7047619047619048,0.0,0.0,1260.0,375.0,0.2976190476190476,0.7023809523809523,24000.0,64.0,0.0,375.0,0.0,0.0,885.0,0.0,0.0,0.0,median,0.8761639071520244,0.9673116356728705,0.7142857142857143,6.310962746814573e-05,-0.017228164612598153,18.0,1.0,1.1863934973516674,median,ed_power__median,ed_power__median,msg_drop,0.7,6,0,0.0975609756097561,0.0,128.38023746770656,,
ed_power,power,6,70,ring_plus,4.578698276905408,1.9254739598066002,4.379330968867709e-09,4.379330968867709e-09,0.16504326864708663,0.050273956644733206,0.0005732674336381237,-0.09905444444961126,0.0,0.6834821428571428,0.0,0.0,1120.0,358.0,0.3196428571428571,0.6803571428571429,22912.0,64.0,0.0,358.0,0.0,0.0,762.0,0.0,0.0,0.0,median,0.7931882339213931,0.9570418468662704,0.8142857142857143,7.406470052213946e-08,-0.045025117290645345,7.0,1.0,1.4384471871911695,median,ed_power__median,ed_power__median,msg_drop,0.7,7,0,0.04878048780487805,0.0,130.12791099748867,,
ed_power,power,6,70,ring_plus,5.661702202467833,2.028774383818332,1.3446983653205783e-05,1.3446983653205783e-05,0.07151781066843022,0.0,8.691292705149111e-05,-0.07317073170731707,0.0,0.7008928571428571,0.0,0.0,1120.0,338.0,0.30178571428571427,0.6982142857142857,21632.0,64.0,0.0,338.0,0.0,0.0,782.0,0.0,0.0,0.0,median,0.8731411647017829,0.6968375496069743,0.4714285714285714,4.7913694019190655e-05,-0.06168385218809711,7.0,1.0,1.2679491924311221,median,ed_power__median,ed_power__median,msg_drop,0.7,8,0,0.07317073170731707,0.0,162.12722486567426,,
ed_power,power,6,70,ring_plus,7.5283212614850505,3.0664956415492144,0.0009081836680378451,0.0009081836680378451,0.358645253888092,0.0,0.0014251723151964138,-0.04878048780487805,0.0,0.7219387755102041,0.0,0.0,980.0,274.0,0.2795918367346939,0.7204081632653061,17536.0,64.0,0.0,274.0,0.0,0.0,706.0,0.0,0.0,0.0,median,0.9016203596201017,0.9112092318242344,0.5857142857142857,0.0010026396198802227,-0.02737292808657451,28.0,1.0,0.9999999999999994,median,ed_power__median,ed_power__median,msg_drop,0.7,9,0,0.04878048780487805,0.0,96.73525618904775,,
ed_power,power,6,70,ring_plus,5.4700953561938634,2.6155409706418986,2.6546203967829742e-06,2.6546203967829742e-06,0.3085795868278973,0.0,0.00163209841578442,-0.07317073170731707,0.0,0.6972222222222222,0.0,0.0,1260.0,384.0,0.3047619047619048,0.6952380952380952,24576.0,64.0,0.0,384.0,0.0,0.0,876.0,0.0,0.0,0.0,median,0.8612553109310834,0.9211136691177165,0.7142857142857143,7.957057625985845e-06,-0.04017668872096771,7.0,1.0,1.2679491924311226,median,ed_power__median,ed_power__median,msg_drop,0.7,10,0,0.07317073170731707,0.0,167.56568124280483,,
ed_power,power,6,70,ring_plus,6.8973009723535945,2.1471324641013982,1.1853478693814573e-05,1.1853478693814573e-05,0.42642881324919024,0.08721078778683448,0.001716735468422387,-0.16038151949415155,0.0,0.6932539682539682,0.0,0.0,1260.0,390.0,0.30952380952380953,0.6904761904761905,24960.0,64.0,0.0,390.0,0.0,0.0,870.0,0.0,0.0,0.0,median,0.8421718689788649,0.9909317875492744,0.8571428571428571,2.9839529937464994e-05,-0.029548133119726313,22.0,1.0,1.4384471871911708,median,ed_power__median,ed_power__median,msg_drop,0.7,11,0,0.07317073170731707,0.0,165.92983927995374,,
ed_power,power,6,70,ring_plus,7.195577562111571,3.10687124840827,0.00030878351607215075,0.00030878351607215075,0.9744979339492028,0.23684855470878835,0.014514788134390458,-0.31001928641610543,0.0,0.7015873015873015,0.0,0.0,1260.0,379.0,0.3007936507936508,0.6992063492063492,24256.0,64.0,0.0,379.0,0.0,0.0,881.0,0.0,0.0,0.0,median,0.6587058451907353,0.9660978413265319,0.5857142857142857,0.00019631865475062922,-0.07503123589750646,12.0,1.0,1.7856802566224643,median,ed_power__median,ed_power__median,msg_drop,0.7,12,0,0.07317073170731707,0.0,228.74025746633203,,
ed_power,power,6,70,ring_plus,8.03471426997243,2.6676182957664896,8.76499687506739e-09,8.76499687506739e-09,0.23063924624765875,0.04197403758141275,0.0004443092748382614,-0.09075452538629081,0.0,0.6884920634920635,0.0,0.0,1260.0,394.0,0.3126984126984127,0.6873015873015873,25216.0,64.0,0.0,394.0,0.0,0.0,866.0,0.0,0.0,0.0,median,0.7218671319511937,0.9457998375737386,0.7571428571428571,5.682017443437572e-09,-0.02152119377939948,8.0,1.0,1.697224362268006,median,ed_power__median,ed_power__median,msg_drop,0.7,13,0,0.04878048780487805,0.0,120.7414009611945,,
ed_power,power,6,70,ring_plus,8.1142325680871,3.0330532741315004,2.5806724046105837e-06,2.5806724046105837e-06,0.2868589727395747,0.05442660435292155,0.0008959643629237722,-0.12759733606023863,0.0,0.7019841269841269,0.0,0.0,1260.0,378.0,0.3,0.7,24192.0,64.0,0.0,378.0,0.0,0.0,882.0,0.0,0.0,0.0,median,0.797946172833161,0.9694039187413733,0.7,1.2270816907118483e-05,-0.06673631921017564,17.0,1.0,1.4384471871911688,median,ed_power__median,ed_power__median,msg_drop,0.7,14,0,0.07317073170731707,0.0,205.08766228217095,,
ed_power,power,6,70,ring_plus,7.309379337037815,2.743326953639417,9.246993047589869e-06,9.246993047589869e-06,0.19535567056367853,0.0,0.00041133660732832407,-0.04878048780487805,0.0,0.6730158730158731,0.0,0.0,1260.0,417.0,0.33095238095238094,0.6690476190476191,26688.0,64.0,0.0,417.0,0.0,0.0,843.0,0.0,0.0,0.0,median,0.8657036665800381,0.9681603611402967,0.7285714285714285,3.098693051930023e-05,-0.01897069344713556,16.0,1.0,1.3819660112501067,median,ed_power__median,ed_power__median,msg_drop,0.7,15,0,0.04878048780487805,0.0,97.74385076634202,,
ed_power,power,6,70,ring_plus,7.321170054906997,2.2943083206960546,3.912539003914991e-07,3.912539003914991e-07,0.6249510074995799,0.0,0.002143324050123388,-0.024390243902439025,0.0,0.6970779220779221,0.0,0.0,1540.0,469.0,0.30454545454545456,0.6954545454545454,30016.0,64.0,0.0,469.0,0.0,0.0,1071.0,0.0,0.0,0.0,median,0.8265461723628665,0.9748009628510651,0.7142857142857143,1.6139346582469328e-06,-0.021768546406236915,11.0,1.0,1.8299135133739668,median,ed_power__median,ed_power__median,msg_drop,0.7,16,0,0.024390243902439025,0.0,81.40036426505395,,
ed_power,power,6,70,ring_plus,7.59580674339883,2.600082024355599,1.3262608586452808e-05,1.3262608586452808e-05,0.5574596892881765,0.0,0.003824695248728213,-0.04878048780487805,0.0,0.6888392857142858,0.0,0.0,1120.0,351.0,0.31339285714285714,0.6866071428571429,22464.0,64.0,0.0,351.0,0.0,0.0,769.0,0.0,0.0,0.0,median,0.8817478425687074,0.9647163622994869,0.6,7.991249025522844e-05,-0.019879613109080655,16.0,1.0,1.108780151289706,median,ed_power__median,ed_power__median,msg_drop,0.7,17,0,0.04878048780487805,0.0,121.69069757822963,,
ed_power,power,6,70,ring_plus,6.186523363160682,2.6401221712237133,2.942278072174223e-07,2.942278072174223e-07,0.5645017601336546,0.1379822321669434,0.0062906520992601234,-0.16237247606938243,0.0,0.6941558441558442,0.0,0.0,1540.0,475.0,0.30844155844155846,0.6915584415584415,30400.0,64.0,0.0,475.0,0.0,0.0,1065.0,0.0,0.0,0.0,median,0.8355489758350514,0.8076986164723394,0.6428571428571429,4.479744850295281e-06,-0.045668908345683934,10.0,1.0,2.381966011250105,median,ed_power__median,ed_power__median,msg_drop,0.7,18,0,0.024390243902439025,0.0,97.16298883877018,,
ed_power,power,6,70,ring_plus,7.7945481770531035,3.971400975185647,1.7843272145640956e-07,1.7843272145640956e-07,0.09925377354337428,0.0,7.494628286586513e-05,-0.04878048780487805,0.0,0.7003968253968254,0.0,0.0,1260.0,381.0,0.30238095238095236,0.6976190476190476,24384.0,64.0,0.0,381.0,0.0,0.0,879.0,0.0,0.0,0.0,median,0.8398692780273727,0.9657046876660794,0.8285714285714286,6.007362893774728e-07,-0.006442849806130962,10.0,1.0,1.6072437528048933,median,ed_power__median,ed_power__median,msg_drop,0.7,19,0,0.04878048780487805,0.0,112.11803750161162,,
ed_power,power,6,70,ring_plus,6.3310658609541255,2.450748189077893,2.034973481635022,2.034973481635022,0.0,0.07030796452503457,0.07030796452503457,-0.11908845232991262,0.0,1.0,0.0,0.0,1260.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1260.0,0.0,0.0,0.0,median,1.0,0.0,1.0,2.0349734816350216,0.0,,0.0,1.4384471871911708,median,ed_power__median,ed_power__median,msg_drop,1.0,0,0,0.04878048780487805,0.0,110.69123716749363,,
ed_power,power,6,70,ring_plus,7.721040544577423,2.884027576728635,1.9812681427795096,1.9812681427795096,0.11872457960341265,0.03889888024431521,0.060532822539947406,-0.08767936804919327,0.0,1.0,0.0,0.0,1400.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1400.0,0.0,0.0,0.0,median,1.0,0.0,1.0,1.9812681427795094,0.0,,0.0,1.5188056959079848,median,ed_power__median,ed_power__median,msg_drop,1.0,1,0,0.04878048780487805,0.0,110.69123716749357,,
ed_power,power,6,70,ring_plus,6.92899319952554,2.990931168233569,3.922163044584819,3.922163044584819,0.0,0.07351649558145426,0.07351649558145426,-0.12229698338633231,0.0,1.0,0.0,0.0,1400.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1400.0,0.0,0.0,0.0,median,1.0,0.0,1.0,3.9221630445848197,0.0,,0.0,2.3819660112501047,median,ed_power__median,ed_power__median,msg_drop,1.0,2,0,0.04878048780487805,0.0,110.69123716749358,,
ed_power,power,6,70,ring_plus,7.0014035349279045,2.639249425068705,3.530235602079151,3.530235602079151,0.0,0.08655091458512144,0.08655091458512144,-0.1353314023899995,0.0,1.0,0.0,0.0,1260.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1260.0,0.0,0.0,0.0,median,1.0,0.0,1.0,3.5302356020791517,0.0,,0.0,2.0000000000000004,median,ed_power__median,ed_power__median,msg_drop,1.0,3,0,0.04878048780487805,0.0,110.69123716749354,,
ed_power,power,6,70,ring_plus,7.7755887560065755,2.8912952616059213,2.564525374990379,2.564525374990379,0.006739119098844171,0.0599592088718457,0.06120712390085759,-0.10873969667672376,0.0,1.0,0.0,0.0,1400.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1400.0,0.0,0.0,0.0,median,1.0,0.0,1.0,2.564525374990379,0.0,,0.0,1.6972243622680052,median,ed_power__median,ed_power__median,msg_drop,1.0,4,0,0.04878048780487805,0.0,110.10470763745828,,
ed_power,power,6,70,ring_plus,7.345383066371439,3.3795090282240876,1.1946903562167692,1.1946903562167692,8.881784197001252e-16,0.023288478721320414,0.023288478721320623,-0.07206896652619846,0.0,1.0,0.0,0.0,1540.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1540.0,0.0,0.0,0.0,median,1.0,0.0,1.0,1.1946903562167692,0.0,,0.0,1.8299135133739668,median,ed_power__median,ed_power__median,msg_drop,1.0,5,0,0.04878048780487805,0.0,110.69123716749354,,
ed_power,power,6,70,ring_plus,6.734402593231453,2.6719381087315064,1.2060005219877616,1.2060005219877616,0.06139802649895909,0.033268707455454405,0.04616316147781174,-0.08204919526033246,0.0,1.0,0.0,0.0,1260.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1260.0,0.0,0.0,0.0,median,1.0,0.0,1.0,1.2060005219877614,0.0,,0.0,1.1863934973516674,median,ed_power__median,ed_power__median,msg_drop,1.0,6,0,0.04878048780487805,0.0,111.95519439123728,,
ed_power,power,6,70,ring_plus,4.578698276905408,1.9254739598066002,3.151758214724505,3.151758214724505,8.881784197001252e-16,0.1596693244070855,0.15966932440708523,-0.20844981221196357,0.0,1.0,0.0,0.0,1120.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1120.0,0.0,0.0,0.0,median,1.0,0.0,1.0,3.1517582147245045,0.0,,0.0,1.4384471871911695,median,ed_power__median,ed_power__median,msg_drop,1.0,7,0,0.04878048780487805,0.0,110.69123716749363,,
ed_power,power,6,70,ring_plus,5.661702202467833,2.028774383818332,4.317883100150452,4.317883100150452,0.0,0.21203835983257613,0.21203835983257613,-0.26081884763745417,0.0,1.0,0.0,0.0,1120.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1120.0,0.0,0.0,0.0,median,1.0,0.0,1.0,4.3178831001504525,0.0,,0.0,1.2679491924311221,median,ed_power__median,ed_power__median,msg_drop,1.0,8,0,0.04878048780487805,0.0,110.69123716749363,,
ed_power,power,6,70,ring_plus,7.5283212614850505,3.0664956415492144,1.9170131497282537,1.9170131497282537,8.881784197001252e-16,0.0332521986783382,0.03325219867833844,-0.08203268648321625,0.0,1.0,0.0,0.0,980.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,980.0,0.0,0.0,0.0,median,1.0,0.0,1.0,1.9170131497282543,0.0,,0.0,0.9999999999999994,median,ed_power__median,ed_power__median,msg_drop,1.0,9,0,0.04878048780487805,0.0,110.69123716749357,,
ed_power,power,6,70,ring_plus,5.4700953561938634,2.6155409706418986,2.8123708650881363,2.8123708650881363,0.0,0.080601542105428,0.080601542105428,-0.12938202991030606,0.0,1.0,0.0,0.0,1260.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1260.0,0.0,0.0,0.0,median,1.0,0.0,1.0,2.8123708650881363,0.0,,0.0,1.2679491924311226,median,ed_power__median,ed_power__median,msg_drop,1.0,10,0,0.04878048780487805,0.0,110.69123716749354,,
ed_power,power,6,70,ring_plus,6.8973009723535945,2.1471324641013982,2.068381171859536,2.068381171859536,0.026320992125858922,0.053129567067809504,0.05840662201335732,-0.10191005487268756,0.0,1.0,0.0,0.0,1260.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1260.0,0.0,0.0,0.0,median,1.0,0.0,1.0,2.0683811718595355,0.0,,0.0,1.4384471871911708,median,ed_power__median,ed_power__median,msg_drop,1.0,11,0,0.04878048780487805,0.0,111.22029130829745,,
