benchmark,n_agents,steps,topology,return,final_disagreement,comm_mse,comm_zero_frac,comm_age_mean,comm_age_peak,sent_msgs,delivered_real_msgs,delivery_rate,loss_rate,delivered_bits,bits_per_delivered,status_none,status_delivered,status_replayed,status_spoofed,status_dropped,status_jammed,status_partitioned,status_stale,algo,lyap_rho,lyap_rho_r2,lyap_monotone_frac,lyap_ultimate_bound,lyap_mean_drift,time_to_eps,converged,nominal_lambda2,eff_lambda2,task,task_name,family,value,seed,episode
flocking,40,60,ring_plus,-2.6230445269237066e-08,2.6230445269237066e-08,0.0,0.3034037558685446,0.0,0.0,17040.0,11870.0,0.6965962441314554,0.3034037558685446,759680.0,64.0,0.0,11870.0,0.0,0.0,5170.0,0.0,0.0,0.0,mean,0.7114638315364022,0.9956411429260124,1.0,3.0333177065080714e-07,-1.3099870640810791,9.0,1.0,1.8704149342977936,1.4695620043719972,flocking_mean,flocking_mean,msg_drop,0.3,1,0
flocking,40,60,ring_plus,-3.72789581813076e-10,3.72789581813076e-10,0.0,0.30282738095238093,0.0,0.0,20160.0,14055.0,0.6971726190476191,0.30282738095238093,899520.0,64.0,0.0,14055.0,0.0,0.0,6105.0,0.0,0.0,0.0,mean,0.6583525353970692,0.998253647024156,1.0,7.235490363248774e-09,-1.4565819081242986,8.0,1.0,2.919129404845244,2.4481646810604447,flocking_mean,flocking_mean,msg_drop,0.3,2,0
flocking,40,60,ring_plus,-2.501425413614453e-08,2.501425413614453e-08,0.0,0.296551724137931,0.0,0.0,17400.0,12240.0,0.7034482758620689,0.29655172413793107,783360.0,64.0,0.0,12240.0,0.0,0.0,5160.0,0.0,0.0,0.0,mean,0.710125359847259,0.994497048579246,1.0,2.4623832213755065e-07,-1.5241126074843385,8.0,1.0,2.5313155292563594,2.0204142752562304,flocking_mean,flocking_mean,msg_drop,0.3,3,0
flocking,40,60,ring_plus,-4.058727812159601e-08,4.058727812159601e-08,0.0,0.2987945492662474,0.0,0.0,19080.0,13379.0,0.7012054507337526,0.2987945492662474,856256.0,64.0,0.0,13379.0,0.0,0.0,5701.0,0.0,0.0,0.0,mean,0.7175449621942539,0.9953179990751796,1.0,3.688703682213205e-07,-1.3073211174858923,8.0,1.0,2.8450314110379797,2.308485433135061,flocking_mean,flocking_mean,msg_drop,0.3,4,0
flocking,40,60,ring_plus,-1.1506574104272e-07,1.1506574104272e-07,0.0,0.2984508547008547,0.0,0.0,18720.0,13133.0,0.7015491452991452,0.29845085470085475,840512.0,64.0,0.0,13133.0,0.0,0.0,5587.0,0.0,0.0,0.0,mean,0.7287256028486295,0.9951099197054336,1.0,1.0094608239286034e-06,-1.44031094424793,9.0,1.0,2.563412626110077,2.0421431566659605,flocking_mean,flocking_mean,msg_drop,0.3,5,0
flocking,40,60,ring_plus,-3.2119368647006166e-08,3.2119368647006166e-08,0.0,0.29577464788732394,0.0,0.0,17040.0,12000.0,0.704225352112676,0.295774647887324,768000.0,64.0,0.0,12000.0,0.0,0.0,5040.0,0.0,0.0,0.0,mean,0.7169046900694148,0.9937272246600899,1.0,2.651824692538056e-07,-1.0098572272144974,9.0,1.0,2.2353075819543733,1.7221960250221404,flocking_mean,flocking_mean,msg_drop,0.3,6,0
flocking,40,60,ring_plus,-1.0110419914517479e-08,1.0110419914517479e-08,0.0,0.2981359649122807,0.0,0.0,18240.0,12802.0,0.7018640350877193,0.29813596491228067,819328.0,64.0,0.0,12802.0,0.0,0.0,5438.0,0.0,0.0,0.0,mean,0.6972925529379054,0.9971088442169659,1.0,1.0675286708731496e-07,-1.3071567702401918,9.0,1.0,2.088773022936588,1.5817081590652384,flocking_mean,flocking_mean,msg_drop,0.3,7,0
flocking,40,60,ring_plus,-1.9006633854698514e-07,1.9006633854698514e-07,0.0,0.3060247747747748,0.0,0.0,17760.0,12325.0,0.6939752252252253,0.30602477477477474,788800.0,64.0,0.0,12325.0,0.0,0.0,5435.0,0.0,0.0,0.0,mean,0.7394668214785987,0.9879538297184903,1.0,1.2979757176284127e-06,-1.2712772210026297,8.0,1.0,2.234234449997726,1.8578677785457935,flocking_mean,flocking_mean,msg_drop,0.3,8,0
flocking,40,60,ring_plus,-1.565090872634089e-08,1.565090872634089e-08,0.0,0.2965962441314554,0.0,0.0,17040.0,11986.0,0.7034037558685446,0.29659624413145536,767104.0,64.0,0.0,11986.0,0.0,0.0,5054.0,0.0,0.0,0.0,mean,0.703153324183059,0.9940600008651812,1.0,1.6118565621766647e-07,-1.2902570577530692,9.0,1.0,2.140351993937301,1.6890344568117759,flocking_mean,flocking_mean,msg_drop,0.3,9,0
flocking,40,60,ring_plus,-6.641560732701259e-09,6.641560732701259e-09,0.0,0.5004504504504504,0.0,0.0,17760.0,8872.0,0.49954954954954955,0.5004504504504504,567808.0,64.0,0.0,8872.0,0.0,0.0,8888.0,0.0,0.0,0.0,mean,0.6999009398967054,0.9916748152400637,1.0,6.76888360654361e-08,-0.901103232041253,8.0,1.0,2.4252258299166085,1.1429970372930616,flocking_mean,flocking_mean,msg_drop,0.5,0,0
flocking,40,60,ring_plus,-3.734171894820868e-08,3.734171894820868e-08,0.0,0.5077464788732394,0.0,0.0,17040.0,8388.0,0.4922535211267606,0.5077464788732394,536832.0,64.0,0.0,8388.0,0.0,0.0,8652.0,0.0,0.0,0.0,mean,0.7132361291761934,0.9924483718029274,1.0,3.47787856188503e-07,-1.309987063895892,9.0,1.0,1.8704149342977936,0.8414651377975314,flocking_mean,flocking_mean,msg_drop,0.5,1,0
flocking,40,60,ring_plus,-5.653339170800279e-10,5.653339170800279e-10,0.0,0.503125,0.0,0.0,20160.0,10017.0,0.496875,0.503125,641088.0,64.0,0.0,10017.0,0.0,0.0,10143.0,0.0,0.0,0.0,mean,0.6635508927917895,0.9976688100691047,1.0,9.344274721120819e-09,-1.4565819081210896,8.0,1.0,2.919129404845244,1.5879939436113448,flocking_mean,flocking_mean,msg_drop,0.5,2,0
flocking,40,60,ring_plus,-2.0047772548442007e-08,2.0047772548442007e-08,0.0,0.4985057471264368,0.0,0.0,17400.0,8726.0,0.5014942528735632,0.4985057471264368,558464.0,64.0,0.0,8726.0,0.0,0.0,8674.0,0.0,0.0,0.0,mean,0.705003302972338,0.9945235214032185,1.0,1.9514553779955448e-07,-1.524112607567113,9.0,1.0,2.5313155292563594,1.174784582428243,flocking_mean,flocking_mean,msg_drop,0.5,3,0
flocking,40,60,ring_plus,-3.317168129804295e-08,3.317168129804295e-08,0.0,0.5010482180293501,0.0,0.0,19080.0,9520.0,0.4989517819706499,0.5010482180293501,609280.0,64.0,0.0,9520.0,0.0,0.0,9560.0,0.0,0.0,0.0,mean,0.7113849488986868,0.9955820738774416,1.0,2.9584798897304117e-07,-1.3073211176094854,9.0,1.0,2.8450314110379797,1.456417326375482,flocking_mean,flocking_mean,msg_drop,0.5,4,0
flocking,40,60,ring_plus,-1.9042868559557908e-07,1.9042868559557908e-07,0.0,0.49786324786324787,0.0,0.0,18720.0,9400.0,0.5021367521367521,0.49786324786324787,601600.0,64.0,0.0,9400.0,0.0,0.0,9320.0,0.0,0.0,0.0,mean,0.7352375427271991,0.9931327675016427,1.0,1.5707980828005123e-06,-1.4403109429918812,9.0,1.0,2.563412626110077,1.2679089854858483,flocking_mean,flocking_mean,msg_drop,0.5,5,0
flocking,40,60,ring_plus,-5.3333558807803765e-08,5.3333558807803765e-08,0.0,0.5,0.0,0.0,17040.0,8520.0,0.5,0.5,545280.0,64.0,0.0,8520.0,0.0,0.0,8520.0,0.0,0.0,0.0,mean,0.7196494769001981,0.9912144731251772,1.0,3.3040612343762415e-07,-1.0098572268609276,9.0,1.0,2.2353075819543733,0.9824945360212496,flocking_mean,flocking_mean,msg_drop,0.5,6,0
flocking,40,60,ring_plus,-1.685440004107648e-08,1.685440004107648e-08,0.0,0.49599780701754387,0.0,0.0,18240.0,9193.0,0.5040021929824562,0.4959978070175438,588352.0,64.0,0.0,9193.0,0.0,0.0,9047.0,0.0,0.0,0.0,mean,0.7040724163150645,0.9968339214801849,1.0,1.670535389802502e-07,-1.3071567701277924,9.0,1.0,2.088773022936588,0.9466369906679017,flocking_mean,flocking_mean,msg_drop,0.5,7,0
flocking,40,60,ring_plus,-2.4863298278276256e-07,2.4863298278276256e-07,0.0,0.5036036036036036,0.0,0.0,17760.0,8816.0,0.4963963963963964,0.5036036036036036,564224.0,64.0,0.0,8816.0,0.0,0.0,8944.0,0.0,0.0,0.0,mean,0.7399603389196958,0.9912942787662606,1.0,1.5406395842764058e-06,-1.271277220026519,9.0,1.0,2.234234449997726,1.1398000181529127,flocking_mean,flocking_mean,msg_drop,0.5,8,0
flocking,40,60,ring_plus,-3.130298669541012e-08,3.130298669541012e-08,0.0,0.5055164319248826,0.0,0.0,17040.0,8426.0,0.4944835680751174,0.5055164319248826,539264.0,64.0,0.0,8426.0,0.0,0.0,8614.0,0.0,0.0,0.0,mean,0.7092163919946729,0.9951621223375002,1.0,2.810150800450325e-07,-1.2902570574922014,10.0,1.0,2.140351993937301,0.9496047298448307,flocking_mean,flocking_mean,msg_drop,0.5,9,0
