benchmark,n_agents,steps,topology,return,final_disagreement,comm_mse,comm_zero_frac,comm_age_mean,comm_age_peak,sent_msgs,delivered_real_msgs,delivery_rate,loss_rate,delivered_bits,bits_per_delivered,status_none,status_delivered,status_replayed,status_spoofed,status_dropped,status_jammed,status_partitioned,status_stale,algo,lyap_rho,lyap_rho_r2,lyap_monotone_frac,lyap_ultimate_bound,lyap_mean_drift,time_to_eps,converged,nominal_lambda2,eff_lambda2,task,task_name,family,value,seed,episode
formation,12,80,ring_plus,-1.474102275797018e-05,1.474102275797018e-05,0.0,0.29638157894736844,0.0,0.0,3040.0,2139.0,0.7036184210526316,0.2963815789473684,136896.0,64.0,0.0,2139.0,0.0,0.0,901.0,0.0,0.0,0.0,mean,0.8482012843747558,0.9856490705132076,0.975,7.186581297309943e-05,-0.9143613539706502,12.0,1.0,0.582300940737028,0.42537718014940423,formation_mean,formation_mean,msg_drop,0.3,6,0
formation,12,80,ring_plus,-5.695607153364655e-13,5.695607153364655e-13,0.0,0.2988425925925926,0.0,0.0,4320.0,3029.0,0.7011574074074074,0.2988425925925926,193856.0,64.0,0.0,3029.0,0.0,0.0,1291.0,0.0,0.0,0.0,mean,0.6778467192547527,0.9973045735124708,0.9875,2.1540826745687495e-11,-0.7341167357490583,8.0,1.0,1.492696948605229,1.1926975654809646,formation_mean,formation_mean,msg_drop,0.3,7,0
formation,12,80,ring_plus,-1.4921867873094579e-06,1.4921867873094579e-06,0.0,0.31546052631578947,0.0,0.0,3040.0,2081.0,0.6845394736842105,0.31546052631578947,133184.0,64.0,0.0,2081.0,0.0,0.0,959.0,0.0,0.0,0.0,mean,0.8279321983378369,0.984176147897869,0.9875,7.197582500598347e-06,-0.7234675398973731,10.0,1.0,0.7074975877589688,0.46706298413624425,formation_mean,formation_mean,msg_drop,0.3,8,0
formation,12,80,ring_plus,-2.9055346358492266e-07,2.9055346358492266e-07,0.0,0.304375,0.0,0.0,3200.0,2226.0,0.695625,0.30437499999999995,142464.0,64.0,0.0,2226.0,0.0,0.0,974.0,0.0,0.0,0.0,mean,0.8188156355371041,0.9763980701443101,1.0,2.0726250191056073e-06,-0.9815813528835042,7.0,1.0,0.7373428196879402,0.5491088189720597,formation_mean,formation_mean,msg_drop,0.3,9,0
formation,12,80,ring_plus,-1.065903919775509e-07,1.065903919775509e-07,0.0,0.4921052631578947,0.0,0.0,3040.0,1544.0,0.5078947368421053,0.4921052631578947,98816.0,64.0,0.0,1544.0,0.0,0.0,1496.0,0.0,0.0,0.0,mean,0.789576525216064,0.9868278848495643,0.9875,6.055510096157799e-07,-1.0146390423359235,10.0,1.0,0.8374775018117306,0.2867190326228385,formation_mean,formation_mean,msg_drop,0.5,0,0
formation,12,80,ring_plus,-1.0920347233327497e-09,1.0920347233327497e-09,0.0,0.5065217391304347,0.0,0.0,3680.0,1816.0,0.4934782608695652,0.5065217391304349,116224.0,64.0,0.0,1816.0,0.0,0.0,1864.0,0.0,0.0,0.0,mean,0.7441441396164373,0.998456692784723,0.9875,2.466168449652129e-08,-1.1482056163194367,10.0,1.0,1.2149803804563146,0.43913369357729903,formation_mean,formation_mean,msg_drop,0.5,1,0
formation,12,80,ring_plus,-1.7089066312378857e-06,1.7089066312378857e-06,0.0,0.5065625,0.0,0.0,3200.0,1579.0,0.4934375,0.5065625,101056.0,64.0,0.0,1579.0,0.0,0.0,1621.0,0.0,0.0,0.0,mean,0.8160982659952732,0.9926957956854472,0.9125,8.21340762186211e-06,-1.2587880583130664,12.0,1.0,0.7804913528911942,0.2461983382512974,formation_mean,formation_mean,msg_drop,0.5,2,0
formation,12,80,ring_plus,-1.3056190188436853e-07,1.3056190188436853e-07,0.0,0.49130434782608695,0.0,0.0,3680.0,1872.0,0.508695652173913,0.491304347826087,119808.0,64.0,0.0,1872.0,0.0,0.0,1808.0,0.0,0.0,0.0,mean,0.7935430964557753,0.9825032676750854,0.95,8.62554278432026e-07,-1.6441112741465183,8.0,1.0,0.9453557583526553,0.3913436615281429,formation_mean,formation_mean,msg_drop,0.5,3,0
formation,12,80,ring_plus,-3.985576402770322e-05,3.985576402770322e-05,0.0,0.490625,0.0,0.0,3200.0,1630.0,0.509375,0.490625,104320.0,64.0,0.0,1630.0,0.0,0.0,1570.0,0.0,0.0,0.0,mean,0.8678250739917944,0.9733026963460836,0.8875,0.00015947095415292644,-0.8573560702489351,10.0,1.0,0.5753969263128755,0.25346203142493906,formation_mean,formation_mean,msg_drop,0.5,4,0
formation,12,80,ring_plus,-4.4058531725125977e-05,4.4058531725125977e-05,0.0,0.4903125,0.0,0.0,3200.0,1631.0,0.5096875,0.49031250000000004,104384.0,64.0,0.0,1631.0,0.0,0.0,1569.0,0.0,0.0,0.0,mean,0.8617281442750723,0.9876080274413521,0.9,0.00014821324999330697,-0.43944410039490583,16.0,1.0,0.5614766815680613,0.20233152390154246,formation_mean,formation_mean,msg_drop,0.5,5,0
formation,12,80,ring_plus,-0.00010446954023540599,0.00010446954023540599,0.0,0.4944078947368421,0.0,0.0,3040.0,1537.0,0.5055921052631579,0.4944078947368421,98368.0,64.0,0.0,1537.0,0.0,0.0,1503.0,0.0,0.0,0.0,mean,0.8659681602940816,0.9875600375786758,0.825,0.000503770932140308,-0.9143602323641815,16.0,1.0,0.582300940737028,0.19630944368850337,formation_mean,formation_mean,msg_drop,0.5,6,0
formation,12,80,ring_plus,-2.3759969176279695e-12,2.3759969176279695e-12,0.0,0.49236111111111114,0.0,0.0,4320.0,2193.0,0.5076388888888889,0.49236111111111114,140352.0,64.0,0.0,2193.0,0.0,0.0,2127.0,0.0,0.0,0.0,mean,0.6885737223630585,0.9975079409974105,0.9875,4.3104991873760785e-11,-0.7341167357490357,8.0,1.0,1.492696948605229,0.7455860736029559,formation_mean,formation_mean,msg_drop,0.5,7,0
formation,12,80,ring_plus,-6.1117925593227825e-06,6.1117925593227825e-06,0.0,0.5144736842105263,0.0,0.0,3040.0,1476.0,0.4855263157894737,0.5144736842105263,94464.0,64.0,0.0,1476.0,0.0,0.0,1564.0,0.0,0.0,0.0,mean,0.8456223322465563,0.9806551503716456,0.925,3.141509587108323e-05,-0.7234674821523008,10.0,1.0,0.7074975877589688,0.18274366448865598,formation_mean,formation_mean,msg_drop,0.5,8,0
formation,12,80,ring_plus,-1.7538108641739125e-06,1.7538108641739125e-06,0.0,0.51125,0.0,0.0,3200.0,1564.0,0.48875,0.51125,100096.0,64.0,0.0,1564.0,0.0,0.0,1636.0,0.0,0.0,0.0,mean,0.8317554904628199,0.9782633094421109,0.9375,8.925521101491303e-06,-0.9815813345927868,8.0,1.0,0.7373428196879402,0.2547093206745433,formation_mean,formation_mean,msg_drop,0.5,9,0
formation,12,80,ring_plus,-2.191592300530895e-06,2.191592300530895e-06,0.0,0.6993421052631579,0.0,0.0,3040.0,914.0,0.3006578947368421,0.6993421052631579,58496.0,64.0,0.0,914.0,0.0,0.0,2126.0,0.0,0.0,0.0,mean,0.8123120774347942,0.9947322729657821,0.9375,1.0755739030501683e-05,-1.0146390162733996,18.0,1.0,0.8374775018117306,0.022939309822797682,formation_mean,formation_mean,msg_drop,0.7,0,0
formation,12,80,ring_plus,-3.0707590285005884e-07,3.0707590285005884e-07,0.0,0.7057065217391304,0.0,0.0,3680.0,1083.0,0.29429347826086955,0.7057065217391305,69312.0,64.0,0.0,1083.0,0.0,0.0,2597.0,0.0,0.0,0.0,mean,0.8021674858739078,0.9937594485894555,0.9125,3.927790252329686e-06,-1.1482056124946385,13.0,1.0,1.2149803804563146,0.06686173348189084,formation_mean,formation_mean,msg_drop,0.7,1,0
formation,12,80,ring_plus,-5.240808655441202e-06,5.240808655441202e-06,0.0,0.7046875,0.0,0.0,3200.0,945.0,0.2953125,0.7046875,60480.0,64.0,0.0,945.0,0.0,0.0,2255.0,0.0,0.0,0.0,mean,0.816756206754557,0.9888345640998693,0.8625,2.212018363271299e-05,-1.2587880141642913,17.0,1.0,0.7804913528911942,0.015719411514766503,formation_mean,formation_mean,msg_drop,0.7,2,0
