return,steps,comm_mse,comm_zero_frac,comm_age_mean,sent_msgs,delivered_real_msgs,delivery_rate,loss_rate,delivered_bits,bits_per_delivered,benchmark,algo,n_agents,task,task_name,family,value,seed,episode
-2823.8439903259277,24.0,0.0,0.265,4.0,48.0,42.0,0.875,0.125,10752.0,256.0,wntr,random,2,wntr_random,wntr_random,latency,4.0,2,0
-2823.8439903259277,24.0,0.0,0.265,4.0,48.0,42.0,0.875,0.125,10752.0,256.0,wntr,random,2,wntr_random,wntr_random,latency,4.0,3,0
-2823.8439903259277,24.0,0.0,0.265,4.0,48.0,42.0,0.875,0.125,10752.0,256.0,wntr,random,2,wntr_random,wntr_random,latency,4.0,4,0
-2823.8439903259277,24.0,0.0,0.265,4.0,48.0,42.0,0.875,0.125,10752.0,256.0,wntr,random,2,wntr_random,wntr_random,latency,4.0,5,0
-2823.8439903259277,24.0,0.0,0.265,4.0,48.0,42.0,0.875,0.125,10752.0,256.0,wntr,random,2,wntr_random,wntr_random,latency,4.0,6,0
-2823.8439903259277,24.0,0.0,0.265,4.0,48.0,42.0,0.875,0.125,10752.0,256.0,wntr,random,2,wntr_random,wntr_random,latency,4.0,7,0
-2823.8439903259277,24.0,0.0,0.265,4.0,48.0,42.0,0.875,0.125,10752.0,256.0,wntr,random,2,wntr_random,wntr_random,latency,4.0,8,0
-2823.8439903259277,24.0,0.0,0.265,4.0,48.0,42.0,0.875,0.125,10752.0,256.0,wntr,random,2,wntr_random,wntr_random,latency,4.0,9,0
-2823.8439903259277,24.0,0.0,0.405,8.0,48.0,34.0,0.7083333333333334,0.29166666666666663,8704.0,256.0,wntr,random,2,wntr_random,wntr_random,latency,8.0,0,0
-2823.8439903259277,24.0,0.0,0.405,8.0,48.0,34.0,0.7083333333333334,0.29166666666666663,8704.0,256.0,wntr,random,2,wntr_random,wntr_random,latency,8.0,1,0
-2823.8439903259277,24.0,0.0,0.405,8.0,48.0,34.0,0.7083333333333334,0.29166666666666663,8704.0,256.0,wntr,random,2,wntr_random,wntr_random,latency,8.0,2,0
-2823.8439903259277,24.0,0.0,0.405,8.0,48.0,34.0,0.7083333333333334,0.29166666666666663,8704.0,256.0,wntr,random,2,wntr_random,wntr_random,latency,8.0,3,0
-2823.8439903259277,24.0,0.0,0.405,8.0,48.0,34.0,0.7083333333333334,0.29166666666666663,8704.0,256.0,wntr,random,2,wntr_random,wntr_random,latency,8.0,4,0
-2823.8439903259277,24.0,0.0,0.405,8.0,48.0,34.0,0.7083333333333334,0.29166666666666663,8704.0,256.0,wntr,random,2,wntr_random,wntr_random,latency,8.0,5,0
-2823.8439903259277,24.0,0.0,0.405,8.0,48.0,34.0,0.7083333333333334,0.29166666666666663,8704.0,256.0,wntr,random,2,wntr_random,wntr_random,latency,8.0,6,0
-2823.8439903259277,24.0,0.0,0.405,8.0,48.0,34.0,0.7083333333333334,0.29166666666666663,8704.0,256.0,wntr,random,2,wntr_random,wntr_random,latency,8.0,7,0
-2823.8439903259277,24.0,0.0,0.405,8.0,48.0,34.0,0.7083333333333334,0.29166666666666663,8704.0,256.0,wntr,random,2,wntr_random,wntr_random,latency,8.0,8,0
-2823.8439903259277,24.0,0.0,0.405,8.0,48.0,34.0,0.7083333333333334,0.29166666666666663,8704.0,256.0,wntr,random,2,wntr_random,wntr_random,latency,8.0,9,0
-2823.8439903259277,24.0,7.4291328600467645,0.04,1.0,48.0,48.0,1.0,0.0,384.0,8.0,wntr,random,2,wntr_random,wntr_random,bandwidth,1.0,0,0
-2823.8439903259277,24.0,7.4291328600467645,0.04,1.0,48.0,48.0,1.0,0.0,384.0,8.0,wntr,random,2,wntr_random,wntr_random,bandwidth,1.0,1,0
-2823.8439903259277,24.0,7.4291328600467645,0.04,1.0,48.0,48.0,1.0,0.0,384.0,8.0,wntr,random,2,wntr_random,wntr_random,bandwidth,1.0,2,0
-2823.8439903259277,24.0,7.4291328600467645,0.04,1.0,48.0,48.0,1.0,0.0,384.0,8.0,wntr,random,2,wntr_random,wntr_random,bandwidth,1.0,3,0
-2823.8439903259277,24.0,7.4291328600467645,0.04,1.0,48.0,48.0,1.0,0.0,384.0,8.0,wntr,random,2,wntr_random,wntr_random,bandwidth,1.0,4,0
-2823.8439903259277,24.0,7.4291328600467645,0.04,1.0,48.0,48.0,1.0,0.0,384.0,8.0,wntr,random,2,wntr_random,wntr_random,bandwidth,1.0,5,0
-2823.8439903259277,24.0,7.4291328600467645,0.04,1.0,48.0,48.0,1.0,0.0,384.0,8.0,wntr,random,2,wntr_random,wntr_random,bandwidth,1.0,6,0
-2823.8439903259277,24.0,7.4291328600467645,0.04,1.0,48.0,48.0,1.0,0.0,384.0,8.0,wntr,random,2,wntr_random,wntr_random,bandwidth,1.0,7,0
-2823.8439903259277,24.0,7.4291328600467645,0.04,1.0,48.0,48.0,1.0,0.0,384.0,8.0,wntr,random,2,wntr_random,wntr_random,bandwidth,1.0,8,0
-2823.8439903259277,24.0,7.4291328600467645,0.04,1.0,48.0,48.0,1.0,0.0,384.0,8.0,wntr,random,2,wntr_random,wntr_random,bandwidth,1.0,9,0
-2823.8439903259277,24.0,0.6124753854484918,0.04,1.0,48.0,48.0,1.0,0.0,768.0,16.0,wntr,random,2,wntr_random,wntr_random,bandwidth,2.0,0,0
-2823.8439903259277,24.0,0.6124753854484918,0.04,1.0,48.0,48.0,1.0,0.0,768.0,16.0,wntr,random,2,wntr_random,wntr_random,bandwidth,2.0,1,0
-2823.8439903259277,24.0,0.6124753854484918,0.04,1.0,48.0,48.0,1.0,0.0,768.0,16.0,wntr,random,2,wntr_random,wntr_random,bandwidth,2.0,2,0
-2823.8439903259277,24.0,0.6124753854484918,0.04,1.0,48.0,48.0,1.0,0.0,768.0,16.0,wntr,random,2,wntr_random,wntr_random,bandwidth,2.0,3,0
-2823.8439903259277,24.0,0.6124753854484918,0.04,1.0,48.0,48.0,1.0,0.0,768.0,16.0,wntr,random,2,wntr_random,wntr_random,bandwidth,2.0,4,0
-2823.8439903259277,24.0,0.6124753854484918,0.04,1.0,48.0,48.0,1.0,0.0,768.0,16.0,wntr,random,2,wntr_random,wntr_random,bandwidth,2.0,5,0
-2823.8439903259277,24.0,0.6124753854484918,0.04,1.0,48.0,48.0,1.0,0.0,768.0,16.0,wntr,random,2,wntr_random,wntr_random,bandwidth,2.0,6,0
-2823.8439903259277,24.0,0.6124753854484918,0.04,1.0,48.0,48.0,1.0,0.0,768.0,16.0,wntr,random,2,wntr_random,wntr_random,bandwidth,2.0,7,0
-2823.8439903259277,24.0,0.6124753854484918,0.04,1.0,48.0,48.0,1.0,0.0,768.0,16.0,wntr,random,2,wntr_random,wntr_random,bandwidth,2.0,8,0
-2823.8439903259277,24.0,0.6124753854484918,0.04,1.0,48.0,48.0,1.0,0.0,768.0,16.0,wntr,random,2,wntr_random,wntr_random,bandwidth,2.0,9,0
-2823.8439903259277,24.0,0.13424671923673978,0.04,1.0,48.0,48.0,1.0,0.0,1152.0,24.0,wntr,random,2,wntr_random,wntr_random,bandwidth,3.0,0,0
-2823.8439903259277,24.0,0.13424671923673978,0.04,1.0,48.0,48.0,1.0,0.0,1152.0,24.0,wntr,random,2,wntr_random,wntr_random,bandwidth,3.0,1,0
-2823.8439903259277,24.0,0.13424671923673978,0.04,1.0,48.0,48.0,1.0,0.0,1152.0,24.0,wntr,random,2,wntr_random,wntr_random,bandwidth,3.0,2,0
-2823.8439903259277,24.0,0.13424671923673978,0.04,1.0,48.0,48.0,1.0,0.0,1152.0,24.0,wntr,random,2,wntr_random,wntr_random,bandwidth,3.0,3,0
-2823.8439903259277,24.0,0.13424671923673978,0.04,1.0,48.0,48.0,1.0,0.0,1152.0,24.0,wntr,random,2,wntr_random,wntr_random,bandwidth,3.0,4,0
-2823.8439903259277,24.0,0.13424671923673978,0.04,1.0,48.0,48.0,1.0,0.0,1152.0,24.0,wntr,random,2,wntr_random,wntr_random,bandwidth,3.0,5,0
-2823.8439903259277,24.0,0.13424671923673978,0.04,1.0,48.0,48.0,1.0,0.0,1152.0,24.0,wntr,random,2,wntr_random,wntr_random,bandwidth,3.0,6,0
-2823.8439903259277,24.0,0.13424671923673978,0.04,1.0,48.0,48.0,1.0,0.0,1152.0,24.0,wntr,random,2,wntr_random,wntr_random,bandwidth,3.0,7,0
-2823.8439903259277,24.0,0.13424671923673978,0.04,1.0,48.0,48.0,1.0,0.0,1152.0,24.0,wntr,random,2,wntr_random,wntr_random,bandwidth,3.0,8,0
-2823.8439903259277,24.0,0.13424671923673978,0.04,1.0,48.0,48.0,1.0,0.0,1152.0,24.0,wntr,random,2,wntr_random,wntr_random,bandwidth,3.0,9,0
-2823.8439903259277,24.0,0.028516040242474894,0.04,1.0,48.0,48.0,1.0,0.0,1536.0,32.0,wntr,random,2,wntr_random,wntr_random,bandwidth,4.0,0,0
-2823.8439903259277,24.0,0.028516040242474894,0.04,1.0,48.0,48.0,1.0,0.0,1536.0,32.0,wntr,random,2,wntr_random,wntr_random,bandwidth,4.0,1,0
